Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
hadoop,org.apache.hadoop.yarn.client,RMAdmin,refreshNodes,6,1,0,200,0,org.apache.hadoop.yarn.client.RMAdmin,org.apache.hadoop.yarn.client.RMAdmin
hadoop,org.apache.hadoop.yarn.client,RMAdmin,refreshUserToGroupsMappings,6,1,0,209,0,org.apache.hadoop.yarn.client.RMAdmin,org.apache.hadoop.yarn.client.RMAdmin
hadoop,org.apache.hadoop.yarn.client,RMAdmin,refreshSuperUserGroupsConfiguration,6,1,0,219,0,org.apache.hadoop.yarn.client.RMAdmin,org.apache.hadoop.yarn.client.RMAdmin
hadoop,org.apache.hadoop.yarn.client,RMAdmin,refreshAdminAcls,6,1,0,229,0,org.apache.hadoop.yarn.client.RMAdmin,org.apache.hadoop.yarn.client.RMAdmin
hadoop,org.apache.hadoop.yarn.client,RMAdmin,refreshServiceAcls,6,1,0,238,0,org.apache.hadoop.yarn.client.RMAdmin,org.apache.hadoop.yarn.client.RMAdmin
hadoop,org.apache.hadoop.yarn.client,RMAdmin,getGroups,16,4,1,247,0,org.apache.hadoop.yarn.client.RMAdmin,org.apache.hadoop.yarn.client.RMAdmin
hadoop,org.apache.hadoop.yarn.client,RMAdmin,run,75,13,1,268,0,org.apache.hadoop.yarn.client.RMAdmin,org.apache.hadoop.yarn.client.RMAdmin
hadoop,org.apache.hadoop.yarn.client,RMAdmin,main,4,1,1,347,0,,
hadoop,org.apache.hadoop.yarn.client.cli,TestYarnCLI,setup,6,1,0,63,0,,
hadoop,org.apache.hadoop.yarn.client.cli,TestYarnCLI,testGetApplicationReport,30,1,0,71,1,,
hadoop,org.apache.hadoop.yarn.client.cli,TestYarnCLI,testGetAllApplications,28,1,0,108,1,,
hadoop,org.apache.hadoop.yarn.client.cli,TestYarnCLI,testKillApplication,8,1,0,143,1,,
hadoop,org.apache.hadoop.yarn.client.cli,TestYarnCLI,testListClusterNodes,24,1,0,153,1,,
hadoop,org.apache.hadoop.yarn.client.cli,TestYarnCLI,testNodeStatus,28,1,0,179,1,,
hadoop,org.apache.hadoop.yarn.client.cli,TestYarnCLI,testAbsentNodeStatus,13,1,0,210,1,,
hadoop,org.apache.hadoop.yarn.client.cli,TestYarnCLI,testAppCLIUsageInfo,3,1,0,226,1,,
hadoop,org.apache.hadoop.yarn.client.cli,TestYarnCLI,testNodeCLIUsageInfo,3,1,0,231,1,,
hadoop,org.apache.hadoop.yarn.client.cli,TestYarnCLI,verifyUsageInfo,5,1,1,236,0,,
hadoop,org.apache.hadoop.yarn.client.cli,TestYarnCLI,getNodeReports,8,2,1,242,0,,
hadoop,org.apache.hadoop.yarn.client.cli,TestYarnCLI,createAndGetAppCLI,6,1,0,256,0,,
hadoop,org.apache.hadoop.yarn.client.cli,ApplicationCLI,main,8,1,1,41,0,,
hadoop,org.apache.hadoop.yarn.client.cli,ApplicationCLI,run,30,6,1,50,0,org.apache.hadoop.yarn.client.cli.ApplicationCLI,org.apache.hadoop.yarn.client.cli.ApplicationCLI
hadoop,org.apache.hadoop.yarn.client.cli,ApplicationCLI,printUsage,3,1,1,81,0,,
hadoop,org.apache.hadoop.yarn.client.cli,ApplicationCLI,listAllApplications,12,2,0,90,0,,
hadoop,org.apache.hadoop.yarn.client.cli,ApplicationCLI,killApplication,5,1,1,116,0,,
hadoop,org.apache.hadoop.yarn.client.cli,ApplicationCLI,printApplicationReport,43,2,1,130,0,,
hadoop,org.apache.hadoop.yarn.client.cli,YarnCLI,YarnCLI,6,1,0,37,0,,
hadoop,org.apache.hadoop.yarn.client.cli,YarnCLI,setSysOutPrintStream,3,1,1,44,0,,
hadoop,org.apache.hadoop.yarn.client.cli,YarnCLI,setSysErrPrintStream,3,1,1,48,0,,
hadoop,org.apache.hadoop.yarn.client.cli,YarnCLI,getClient,3,1,0,52,0,,
hadoop,org.apache.hadoop.yarn.client.cli,YarnCLI,setClient,3,1,1,56,0,,
hadoop,org.apache.hadoop.yarn.client.cli,YarnCLI,stop,3,1,0,60,0,,
hadoop,org.apache.hadoop.yarn.client.cli,NodeCLI,main,8,1,1,41,0,,
hadoop,org.apache.hadoop.yarn.client.cli,NodeCLI,run,22,4,1,50,0,org.apache.hadoop.yarn.client.cli.NodeCLI,org.apache.hadoop.yarn.client.cli.NodeCLI
hadoop,org.apache.hadoop.yarn.client.cli,NodeCLI,printUsage,3,1,1,74,0,,
hadoop,org.apache.hadoop.yarn.client.cli,NodeCLI,listClusterNodes,10,2,0,83,0,,
hadoop,org.apache.hadoop.yarn.client.cli,NodeCLI,printNodeStatus,39,4,1,104,0,,
hadoop,org.apache.hadoop.security.authentication.util,TestKerberosName,setUp,5,1,0,30,0,,
hadoop,org.apache.hadoop.security.authentication.util,TestKerberosName,checkTranslation,7,1,2,42,0,,
hadoop,org.apache.hadoop.security.authentication.util,TestKerberosName,testRules,8,1,0,50,1,,
hadoop,org.apache.hadoop.security.authentication.util,TestKerberosName,checkBadName,9,1,1,60,0,,
hadoop,org.apache.hadoop.security.authentication.util,TestKerberosName,checkBadTranslation,10,1,1,70,0,,
hadoop,org.apache.hadoop.security.authentication.util,TestKerberosName,testAntiPatterns,6,1,0,81,1,,
hadoop,org.apache.hadoop.security.authentication.util,TestSigner,testNoSecret,8,1,0,20,0,,
hadoop,org.apache.hadoop.security.authentication.util,TestSigner,testNullAndEmptyString,21,1,0,29,0,,
hadoop,org.apache.hadoop.security.authentication.util,TestSigner,testSignature,8,1,0,49,0,,
hadoop,org.apache.hadoop.security.authentication.util,TestSigner,testVerify,7,1,0,58,0,,
hadoop,org.apache.hadoop.security.authentication.util,TestSigner,testInvalidSignedText,12,1,0,66,0,,
hadoop,org.apache.hadoop.security.authentication.util,TestSigner,testTampering,15,1,0,78,0,,
hadoop,org.apache.hadoop.security.authentication.util,TestKerberosUtil,testGetServerPrincipal,10,1,0,28,1,,
hadoop,org.apache.hadoop.security.authentication.util,KerberosUtil,getKrb5LoginModuleName,3,1,0,33,0,,
hadoop,org.apache.hadoop.security.authentication.util,KerberosUtil,getOidInstance,11,2,1,39,0,,
hadoop,org.apache.hadoop.security.authentication.util,KerberosUtil,getDefaultRealm,16,2,0,52,0,,
hadoop,org.apache.hadoop.security.authentication.util,KerberosUtil,getLocalHostName,3,1,0,73,0,,
hadoop,org.apache.hadoop.security.authentication.util,KerberosUtil,getServicePrincipal,7,2,2,77,0,org.apache.hadoop.security.authentication.util.KerberosUtil,org.apache.hadoop.security.authentication.util.KerberosUtil
hadoop,org.apache.hadoop.security.authentication.util,SignerException,SignerException,3,1,1,23,0,,
hadoop,org.apache.hadoop.security.authentication.util,KerberosName,KerberosName,18,3,1,92,0,,
hadoop,org.apache.hadoop.security.authentication.util,KerberosName,getDefaultRealm,3,1,0,113,0,,
hadoop,org.apache.hadoop.security.authentication.util,KerberosName,toString,13,3,0,121,0,,
hadoop,org.apache.hadoop.security.authentication.util,KerberosName,getServiceName,3,1,0,139,0,,
hadoop,org.apache.hadoop.security.authentication.util,KerberosName,getHostName,3,1,0,147,0,,
hadoop,org.apache.hadoop.security.authentication.util,KerberosName,getRealm,3,1,0,155,0,,
hadoop,org.apache.hadoop.security.authentication.util,KerberosName,parseRules,18,4,1,315,0,,
hadoop,org.apache.hadoop.security.authentication.util,KerberosName,getShortName,19,5,0,355,0,org.apache.hadoop.security.authentication.util.KerberosName,org.apache.hadoop.security.authentication.util.KerberosName
hadoop,org.apache.hadoop.security.authentication.util,KerberosName,setRules,3,1,1,381,0,org.apache.hadoop.security.authentication.util.KerberosName,org.apache.hadoop.security.authentication.util.KerberosName
hadoop,org.apache.hadoop.security.authentication.util,KerberosName,getRules,11,3,0,389,0,,
hadoop,org.apache.hadoop.security.authentication.util,KerberosName,hasRulesBeenSet,3,1,0,405,0,,
hadoop,org.apache.hadoop.security.authentication.util,KerberosName,printRules,6,2,0,414,0,,
hadoop,org.apache.hadoop.security.authentication.util,Signer,Signer,6,2,1,29,0,,
hadoop,org.apache.hadoop.security.authentication.util,Signer,sign,7,2,1,41,0,org.apache.hadoop.security.authentication.util.Signer,org.apache.hadoop.security.authentication.util.Signer
hadoop,org.apache.hadoop.security.authentication.util,Signer,verifyAndExtract,13,3,1,58,0,org.apache.hadoop.security.authentication.util.Signer,org.apache.hadoop.security.authentication.util.Signer
hadoop,org.apache.hadoop.security.authentication.util,Signer,computeSignature,12,1,1,81,0,,
hadoop,org.apache.hadoop.security.authentication,KerberosTestUtils,getRealm,3,1,0,49,0,,
hadoop,org.apache.hadoop.security.authentication,KerberosTestUtils,getClientPrincipal,3,1,0,53,0,org.apache.hadoop.security.authentication.KerberosTestUtils,org.apache.hadoop.security.authentication.KerberosTestUtils
hadoop,org.apache.hadoop.security.authentication,KerberosTestUtils,getServerPrincipal,3,1,0,57,0,org.apache.hadoop.security.authentication.KerberosTestUtils,org.apache.hadoop.security.authentication.KerberosTestUtils
hadoop,org.apache.hadoop.security.authentication,KerberosTestUtils,getKeytabFile,4,1,0,61,0,,
hadoop,org.apache.hadoop.security.authentication,KerberosTestUtils,doAs,25,2,2,99,0,org.apache.hadoop.security.authentication.KerberosTestUtils,org.apache.hadoop.security.authentication.KerberosTestUtils
hadoop,org.apache.hadoop.security.authentication,KerberosTestUtils,run,3,1,0,109,0,,
hadoop,org.apache.hadoop.security.authentication,KerberosTestUtils,doAsClient,3,1,1,123,0,org.apache.hadoop.security.authentication.KerberosTestUtils,org.apache.hadoop.security.authentication.KerberosTestUtils
hadoop,org.apache.hadoop.security.authentication,KerberosTestUtils,doAsServer,3,1,1,127,0,org.apache.hadoop.security.authentication.KerberosTestUtils,org.apache.hadoop.security.authentication.KerberosTestUtils
hadoop,org.apache.hadoop.security.authentication.server,TestKerberosAuthenticationHandler,getNewAuthenticationHandler,3,1,0,38,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestKerberosAuthenticationHandler,getExpectedType,3,1,0,42,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestKerberosAuthenticationHandler,getDefaultProperties,7,1,0,46,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestKerberosAuthenticationHandler,setUp,12,1,0,57,0,org.apache.hadoop.security.authentication.server.TestKerberosAuthenticationHandler,org.apache.hadoop.security.authentication.server.TestKerberosAuthenticationHandler
hadoop,org.apache.hadoop.security.authentication.server,TestKerberosAuthenticationHandler,tearDown,7,2,0,70,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestKerberosAuthenticationHandler,testNameRules,23,1,0,79,0,org.apache.hadoop.security.authentication.server.TestKerberosAuthenticationHandler,org.apache.hadoop.security.authentication.server.TestKerberosAuthenticationHandler
hadoop,org.apache.hadoop.security.authentication.server,TestKerberosAuthenticationHandler,testInit,4,1,0,106,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestKerberosAuthenticationHandler,testType,3,1,0,111,0,org.apache.hadoop.security.authentication.server.TestKerberosAuthenticationHandler,org.apache.hadoop.security.authentication.server.TestKerberosAuthenticationHandler
hadoop,org.apache.hadoop.security.authentication.server,TestKerberosAuthenticationHandler,testRequestWithoutAuthorization,7,1,0,115,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestKerberosAuthenticationHandler,testRequestWithInvalidAuthorization,8,1,0,124,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestKerberosAuthenticationHandler,testRequestWithIncompleteAuthorization,14,1,0,134,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestKerberosAuthenticationHandler,testRequestWithAuthorization,42,3,0,151,0,org.apache.hadoop.security.authentication.server.TestKerberosAuthenticationHandler,org.apache.hadoop.security.authentication.server.TestKerberosAuthenticationHandler
hadoop,org.apache.hadoop.security.authentication.server,TestKerberosAuthenticationHandler,call,22,2,0,153,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestKerberosAuthenticationHandler,testRequestWithInvalidKerberosAuthorization,15,1,0,204,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestAuthenticationToken,testAnonymous,8,1,0,21,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestAuthenticationToken,testConstructor,57,1,0,30,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestAuthenticationToken,testGetters,12,1,0,82,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestAuthenticationToken,testToStringAndParse,13,1,0,95,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestAuthenticationToken,testParseInvalid,16,1,0,109,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestPseudoAuthenticationHandler,testInit,12,1,0,27,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestPseudoAuthenticationHandler,testType,4,1,0,39,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestPseudoAuthenticationHandler,testAnonymousOn,15,1,0,44,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestPseudoAuthenticationHandler,testAnonymousOff,20,1,0,62,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestPseudoAuthenticationHandler,_testUserName,19,1,1,83,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestPseudoAuthenticationHandler,testUserNameAnonymousOff,3,1,0,105,0,org.apache.hadoop.security.authentication.server.TestPseudoAuthenticationHandler,org.apache.hadoop.security.authentication.server.TestPseudoAuthenticationHandler
hadoop,org.apache.hadoop.security.authentication.server,TestPseudoAuthenticationHandler,testUserNameAnonymousOn,3,1,0,109,0,org.apache.hadoop.security.authentication.server.TestPseudoAuthenticationHandler,org.apache.hadoop.security.authentication.server.TestPseudoAuthenticationHandler
hadoop,org.apache.hadoop.security.authentication.server,TestAuthenticationFilter,testGetConfiguration,15,1,0,39,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestAuthenticationFilter,testInitEmpty,17,1,0,56,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestAuthenticationFilter,testInit,71,1,0,129,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestAuthenticationFilter,testGetRequestURL,17,1,0,220,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestAuthenticationFilter,testGetToken,23,1,0,244,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestAuthenticationFilter,testGetTokenExpired,30,1,0,277,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestAuthenticationFilter,testGetTokenInvalidType,30,1,0,314,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestAuthenticationFilter,testDoFilterNotAuthenticated,26,1,0,352,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestAuthenticationFilter,answer,4,1,1,375,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestAuthenticationFilter,_testDoFilterAuthentication,73,5,3,391,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestAuthenticationFilter,answer,4,1,1,445,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestAuthenticationFilter,answer,5,1,1,456,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestAuthenticationFilter,testDoFilterAuthentication,3,1,0,499,0,org.apache.hadoop.security.authentication.server.TestAuthenticationFilter,org.apache.hadoop.security.authentication.server.TestAuthenticationFilter
hadoop,org.apache.hadoop.security.authentication.server,TestAuthenticationFilter,testDoFilterAuthenticationImmediateExpiration,3,1,0,503,0,org.apache.hadoop.security.authentication.server.TestAuthenticationFilter,org.apache.hadoop.security.authentication.server.TestAuthenticationFilter
hadoop,org.apache.hadoop.security.authentication.server,TestAuthenticationFilter,testDoFilterAuthenticationWithInvalidToken,3,1,0,507,0,org.apache.hadoop.security.authentication.server.TestAuthenticationFilter,org.apache.hadoop.security.authentication.server.TestAuthenticationFilter
hadoop,org.apache.hadoop.security.authentication.server,TestAuthenticationFilter,testDoFilterAuthenticationWithDomainPath,3,1,0,511,0,org.apache.hadoop.security.authentication.server.TestAuthenticationFilter,org.apache.hadoop.security.authentication.server.TestAuthenticationFilter
hadoop,org.apache.hadoop.security.authentication.server,TestAuthenticationFilter,testDoFilterAuthenticated,34,1,0,515,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestAuthenticationFilter,answer,7,1,1,546,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestAuthenticationFilter,testDoFilterAuthenticatedExpired,44,1,0,564,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestAuthenticationFilter,answer,4,1,1,595,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestAuthenticationFilter,answer,5,1,1,606,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestAuthenticationFilter,testDoFilterAuthenticatedInvalidType,44,1,0,628,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestAuthenticationFilter,answer,4,1,1,659,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestAuthenticationFilter,answer,5,1,1,670,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestAuthenticationFilter,testManagementOperation,31,1,0,691,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestAltKerberosAuthenticationHandler,getNewAuthenticationHandler,8,1,0,26,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestAltKerberosAuthenticationHandler,alternateAuthenticate,3,1,2,33,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestAltKerberosAuthenticationHandler,getExpectedType,3,1,0,43,0,,
hadoop,org.apache.hadoop.security.authentication.server,TestAltKerberosAuthenticationHandler,testAlternateAuthenticationAsBrowser,9,1,0,48,0,org.apache.hadoop.security.authentication.server.TestAltKerberosAuthenticationHandler,org.apache.hadoop.security.authentication.server.TestAltKerberosAuthenticationHandler
hadoop,org.apache.hadoop.security.authentication.server,TestAltKerberosAuthenticationHandler,testNonDefaultNonBrowserUserAgentAsBrowser,23,2,0,62,0,org.apache.hadoop.security.authentication.server.TestAltKerberosAuthenticationHandler,org.apache.hadoop.security.authentication.server.TestAltKerberosAuthenticationHandler
hadoop,org.apache.hadoop.security.authentication.server,TestAltKerberosAuthenticationHandler,testNonDefaultNonBrowserUserAgentAsNonBrowser,20,2,0,89,0,org.apache.hadoop.security.authentication.server.TestAltKerberosAuthenticationHandler,org.apache.hadoop.security.authentication.server.TestAltKerberosAuthenticationHandler
hadoop,org.apache.hadoop.security.authentication.server,KerberosAuthenticationHandler,init,42,5,1,130,0,,
hadoop,org.apache.hadoop.security.authentication.server,KerberosAuthenticationHandler,run,3,1,0,175,0,,
hadoop,org.apache.hadoop.security.authentication.server,KerberosAuthenticationHandler,destroy,11,2,0,189,0,,
hadoop,org.apache.hadoop.security.authentication.server,KerberosAuthenticationHandler,getType,3,1,0,206,0,,
hadoop,org.apache.hadoop.security.authentication.server,KerberosAuthenticationHandler,getPrincipal,3,1,0,217,0,,
hadoop,org.apache.hadoop.security.authentication.server,KerberosAuthenticationHandler,getKeytab,3,1,0,226,0,,
hadoop,org.apache.hadoop.security.authentication.server,KerberosAuthenticationHandler,managementOperation,3,1,3,235,0,,
hadoop,org.apache.hadoop.security.authentication.server,KerberosAuthenticationHandler,authenticate,64,7,2,256,0,org.apache.hadoop.security.authentication.server.KerberosAuthenticationHandler,org.apache.hadoop.security.authentication.server.KerberosAuthenticationHandler
hadoop,org.apache.hadoop.security.authentication.server,KerberosAuthenticationHandler,run,30,4,0,293,0,org.apache.hadoop.security.authentication.server.KerberosAuthenticationHandler,org.apache.hadoop.security.authentication.server.KerberosAuthenticationHandler
hadoop,org.apache.hadoop.security.authentication.server,AuthenticationToken,AuthenticationToken,8,1,0,59,0,org.apache.hadoop.security.authentication.server.AuthenticationToken,org.apache.hadoop.security.authentication.server.AuthenticationToken
hadoop,org.apache.hadoop.security.authentication.server,AuthenticationToken,AuthenticationToken,9,1,3,70,0,org.apache.hadoop.security.authentication.server.AuthenticationToken,org.apache.hadoop.security.authentication.server.AuthenticationToken
hadoop,org.apache.hadoop.security.authentication.server,AuthenticationToken,checkForIllegalArgument,5,2,2,89,0,,
hadoop,org.apache.hadoop.security.authentication.server,AuthenticationToken,setExpires,6,2,1,101,0,org.apache.hadoop.security.authentication.server.AuthenticationToken,org.apache.hadoop.security.authentication.server.AuthenticationToken
hadoop,org.apache.hadoop.security.authentication.server,AuthenticationToken,generateToken,8,1,0,113,0,org.apache.hadoop.security.authentication.server.AuthenticationToken,org.apache.hadoop.security.authentication.server.AuthenticationToken
hadoop,org.apache.hadoop.security.authentication.server,AuthenticationToken,getUserName,3,1,0,125,0,,
hadoop,org.apache.hadoop.security.authentication.server,AuthenticationToken,getName,3,1,0,134,0,,
hadoop,org.apache.hadoop.security.authentication.server,AuthenticationToken,getType,3,1,0,144,0,,
hadoop,org.apache.hadoop.security.authentication.server,AuthenticationToken,getExpires,3,1,0,153,0,,
hadoop,org.apache.hadoop.security.authentication.server,AuthenticationToken,isExpired,3,1,0,162,0,org.apache.hadoop.security.authentication.server.AuthenticationToken,org.apache.hadoop.security.authentication.server.AuthenticationToken
hadoop,org.apache.hadoop.security.authentication.server,AuthenticationToken,toString,3,1,0,171,0,,
hadoop,org.apache.hadoop.security.authentication.server,AuthenticationToken,parse,10,2,1,183,0,org.apache.hadoop.security.authentication.server.AuthenticationToken,org.apache.hadoop.security.authentication.server.AuthenticationToken
hadoop,org.apache.hadoop.security.authentication.server,AuthenticationToken,split,15,3,1,204,0,,
hadoop,org.apache.hadoop.security.authentication.server,AuthenticationHandler,getType,0,1,0,33,0,,
hadoop,org.apache.hadoop.security.authentication.server,AuthenticationHandler,init,0,1,1,43,0,,
hadoop,org.apache.hadoop.security.authentication.server,AuthenticationHandler,destroy,0,1,0,54,0,,
hadoop,org.apache.hadoop.security.authentication.server,AuthenticationHandler,managementOperation,0,1,3,61,0,,
hadoop,org.apache.hadoop.security.authentication.server,AuthenticationHandler,authenticate,0,1,2,89,0,,
hadoop,org.apache.hadoop.security.authentication.server,PseudoAuthenticationHandler,init,3,1,1,53,0,,
hadoop,org.apache.hadoop.security.authentication.server,PseudoAuthenticationHandler,getAcceptAnonymous,3,1,0,67,0,,
hadoop,org.apache.hadoop.security.authentication.server,PseudoAuthenticationHandler,destroy,2,1,0,76,0,,
hadoop,org.apache.hadoop.security.authentication.server,PseudoAuthenticationHandler,getType,3,1,0,85,0,,
hadoop,org.apache.hadoop.security.authentication.server,PseudoAuthenticationHandler,managementOperation,3,1,3,96,0,,
hadoop,org.apache.hadoop.security.authentication.server,PseudoAuthenticationHandler,authenticate,16,3,2,117,0,org.apache.hadoop.security.authentication.server.PseudoAuthenticationHandler,org.apache.hadoop.security.authentication.server.PseudoAuthenticationHandler
hadoop,org.apache.hadoop.security.authentication.server,AltKerberosAuthenticationHandler,getType,3,1,0,52,0,,
hadoop,org.apache.hadoop.security.authentication.server,AltKerberosAuthenticationHandler,init,7,2,1,65,0,,
hadoop,org.apache.hadoop.security.authentication.server,AltKerberosAuthenticationHandler,authenticate,10,2,2,77,0,org.apache.hadoop.security.authentication.server.AltKerberosAuthenticationHandler,org.apache.hadoop.security.authentication.server.AltKerberosAuthenticationHandler
hadoop,org.apache.hadoop.security.authentication.server,AltKerberosAuthenticationHandler,isBrowser,14,4,1,107,0,,
hadoop,org.apache.hadoop.security.authentication.server,AltKerberosAuthenticationHandler,alternateAuthenticate,0,1,2,137,0,,
hadoop,org.apache.hadoop.security.authentication.server,AuthenticationFilter,init,43,5,1,115,0,org.apache.hadoop.security.authentication.server.AuthenticationFilter,org.apache.hadoop.security.authentication.server.AuthenticationFilter
hadoop,org.apache.hadoop.security.authentication.server,AuthenticationFilter,getAuthenticationHandler,3,1,0,167,0,,
hadoop,org.apache.hadoop.security.authentication.server,AuthenticationFilter,isRandomSecret,3,1,0,176,0,,
hadoop,org.apache.hadoop.security.authentication.server,AuthenticationFilter,getValidity,3,1,0,185,0,,
hadoop,org.apache.hadoop.security.authentication.server,AuthenticationFilter,getCookieDomain,3,1,0,194,0,,
hadoop,org.apache.hadoop.security.authentication.server,AuthenticationFilter,getCookiePath,3,1,0,203,0,,
hadoop,org.apache.hadoop.security.authentication.server,AuthenticationFilter,destroy,6,2,0,212,0,,
hadoop,org.apache.hadoop.security.authentication.server,AuthenticationFilter,getConfiguration,12,3,2,225,0,,
hadoop,org.apache.hadoop.security.authentication.server,AuthenticationFilter,getRequestURL,7,2,1,253,0,,
hadoop,org.apache.hadoop.security.authentication.server,AuthenticationFilter,getToken,29,7,1,270,0,,
hadoop,org.apache.hadoop.security.authentication.server,AuthenticationFilter,doFilter,69,10,3,316,0,org.apache.hadoop.security.authentication.server.AuthenticationFilter,org.apache.hadoop.security.authentication.server.AuthenticationFilter
hadoop,org.apache.hadoop.security.authentication.server,AuthenticationFilter,getAuthType,3,1,0,364,0,,
hadoop,org.apache.hadoop.security.authentication.server,AuthenticationFilter,getRemoteUser,3,1,0,369,0,,
hadoop,org.apache.hadoop.security.authentication.server,AuthenticationFilter,getUserPrincipal,3,1,0,374,0,,
hadoop,org.apache.hadoop.security.authentication.server,AuthenticationFilter,createCookie,10,3,1,403,0,org.apache.hadoop.security.authentication.server.AuthenticationFilter,org.apache.hadoop.security.authentication.server.AuthenticationFilter
hadoop,org.apache.hadoop.security.authentication.client,AuthenticatorTestCase,setAuthenticationHandlerConfig,3,1,1,50,0,,
hadoop,org.apache.hadoop.security.authentication.client,AuthenticatorTestCase,start,16,1,0,85,0,,
hadoop,org.apache.hadoop.security.authentication.client,AuthenticatorTestCase,stop,12,1,0,102,0,,
hadoop,org.apache.hadoop.security.authentication.client,AuthenticatorTestCase,getBaseURL,3,1,0,114,0,,
hadoop,org.apache.hadoop.security.authentication.client,AuthenticatorTestCase,_testAuthentication,39,4,2,132,0,org.apache.hadoop.security.authentication.client.AuthenticatorTestCase,org.apache.hadoop.security.authentication.client.AuthenticatorTestCase
hadoop,org.apache.hadoop.security.authentication.client,TestAuthenticatedURL,testToken,31,1,0,29,0,,
hadoop,org.apache.hadoop.security.authentication.client,TestAuthenticatedURL,testInjectToken,7,1,0,67,0,,
hadoop,org.apache.hadoop.security.authentication.client,TestAuthenticatedURL,testExtractTokenOK,13,1,0,75,0,,
hadoop,org.apache.hadoop.security.authentication.client,TestAuthenticatedURL,testExtractTokenFail,22,1,0,93,0,,
hadoop,org.apache.hadoop.security.authentication.client,TestAuthenticatedURL,testConnectionConfigurator,10,1,0,118,0,,
hadoop,org.apache.hadoop.security.authentication.client,TestKerberosAuthenticator,getAuthenticationHandlerConfiguration,8,1,0,28,0,,
hadoop,org.apache.hadoop.security.authentication.client,TestKerberosAuthenticator,testFallbacktoPseudoAuthenticator,7,1,0,38,0,,
hadoop,org.apache.hadoop.security.authentication.client,TestKerberosAuthenticator,testFallbacktoPseudoAuthenticatorAnonymous,7,1,0,46,0,,
hadoop,org.apache.hadoop.security.authentication.client,TestKerberosAuthenticator,testNotAuthenticated,14,1,0,54,0,org.apache.hadoop.security.authentication.client.TestKerberosAuthenticator,org.apache.hadoop.security.authentication.client.TestKerberosAuthenticator
hadoop,org.apache.hadoop.security.authentication.client,TestKerberosAuthenticator,testAuthentication,10,1,0,69,0,org.apache.hadoop.security.authentication.client.TestKerberosAuthenticator,org.apache.hadoop.security.authentication.client.TestKerberosAuthenticator
hadoop,org.apache.hadoop.security.authentication.client,TestKerberosAuthenticator,call,4,1,0,72,0,,
hadoop,org.apache.hadoop.security.authentication.client,TestKerberosAuthenticator,testAuthenticationPost,10,1,0,80,0,org.apache.hadoop.security.authentication.client.TestKerberosAuthenticator,org.apache.hadoop.security.authentication.client.TestKerberosAuthenticator
hadoop,org.apache.hadoop.security.authentication.client,TestKerberosAuthenticator,call,4,1,0,83,0,,
hadoop,org.apache.hadoop.security.authentication.client,TestPseudoAuthenticator,getAuthenticationHandlerConfiguration,6,1,1,25,0,,
hadoop,org.apache.hadoop.security.authentication.client,TestPseudoAuthenticator,testGetUserName,4,1,0,32,0,,
