Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,TasksBlockForTest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): TasksBlock
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,ViewForTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,TestAMWebServicesJobConf.GuiceServletConfig,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,TestAMWebServicesJobConf.GuiceServletConfig,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,TestAMWebServicesJobs,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 32 public methods
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,TestAMWebServicesJobs.GuiceServletConfig,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,TestAMWebServicesJobs.GuiceServletConfig,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,TestAMWebServicesAttempts,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 25 public methods
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,TestAMWebServicesAttempts.GuiceServletConfig,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,TestAMWebServicesAttempts.GuiceServletConfig,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,TestAMWebApp.TestAMFilterInitializer,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,TestAMWebApp.TestAMFilterInitializer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,AppControllerForTest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AppController
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,TestAMWebServices,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 20 public methods
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,TestAMWebServices.GuiceServletConfig,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,TestAMWebServices.GuiceServletConfig,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,TestBlocks.ConfBlockForTest,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: params
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,TestBlocks.ConfBlockForTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,TestBlocks.HtmlBlockForTest,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,TestBlocks.HtmlBlockForTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,TestAppController,Feature Envy,The tool detected a instance of this smell because testGetJob is more interested in members of the type: AppControllerForTest
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,TestAppController,Feature Envy,The tool detected a instance of this smell because testGetJobCounters is more interested in members of the type: AppControllerForTest
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,TestAppController,Feature Envy,The tool detected a instance of this smell because testGetTaskCounters is more interested in members of the type: AppControllerForTest
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,TestAppController,Feature Envy,The tool detected a instance of this smell because testGetSingleTaskCounter is more interested in members of the type: AppControllerForTest
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,TestAppController,Feature Envy,The tool detected a instance of this smell because testTask is more interested in members of the type: AppControllerForTest
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,TestAppController,Feature Envy,The tool detected a instance of this smell because testAttempts is more interested in members of the type: AppControllerForTest
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,TestAMWebServicesTasks,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 29 public methods
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,TestAMWebServicesTasks.GuiceServletConfig,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,TestAMWebServicesTasks.GuiceServletConfig,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,AppForTest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): App
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,AMParams,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: RM_WEB; APP_ID; JOB_ID; TASK_ID; TASK_TYPE; TASK_STATE; ATTEMPT_STATE; COUNTER_GROUP; COUNTER_NAME
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,SingleCounterBlock,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,TaskPage.AttemptsBlock,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: app
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,TaskPage.AttemptsBlock,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,AppController,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AMParams
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,CountersBlock,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,AMWebApp,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,AMWebApp,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AMParams
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,AttemptsPage.FewAttemptsBlock,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,AttemptsPage.FewAttemptsBlock,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,JobBlock,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,NavBlock,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.webapp,JobsBlock,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.local,TestLocalContainerAllocator.StubbedLocalContainerAllocator,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.mapreduce.v2.app.local,TestLocalContainerAllocator.StubbedLocalContainerAllocator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.speculate,ExponentiallySmoothedTaskRuntimeEstimator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.speculate,ExponentiallySmoothedTaskRuntimeEstimator.SmoothedValue,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.mapreduce.v2.app.speculate,ExponentiallySmoothedTaskRuntimeEstimator.SmoothedValue,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.speculate,ExponentiallySmoothedTaskRuntimeEstimator.EstimateVector,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: value; basedOnProgress; atTime
hadoop,org.apache.hadoop.mapreduce.v2.app.speculate,ExponentiallySmoothedTaskRuntimeEstimator.EstimateVector,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.speculate,NullTaskRuntimesEngine,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.speculate,DefaultSpeculator.TaskAttemptHistoryStatistics,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: estimatedRunTime; progress; lastHeartBeatTime
hadoop,org.apache.hadoop.mapreduce.v2.app.speculate,DefaultSpeculator.TaskAttemptHistoryStatistics,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.speculate,Speculator.EventType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.mapreduce.v2.app.speculate,Speculator.EventType,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.speculate,TaskSpeculationPredicate,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestTaskAttemptContainerRequest.StubbedFS,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestTaskAttemptContainerRequest.StubbedFS,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestTaskImpl,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 23 public methods
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestTaskImpl.MockTaskImpl,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: taskAttemptCounter; taskType
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestTaskImpl.MockTaskImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestTaskImpl.MockTaskAttemptImpl,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: progress; state; taskType; attemptCounters
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestTaskImpl.MockTaskAttemptImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestTaskImpl.MockTask,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: taskType
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestTaskImpl.MockTask,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestTaskAttempt,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: internalError
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestTaskAttempt.StubbedFS,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestTaskAttempt.StubbedFS,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestTaskAttempt.FailingAttemptsMRApp,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestTaskAttempt.FailingAttemptsMRApp,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestTaskAttempt.MockEventHandler,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: internalError
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestTaskAttempt.MockEventHandler,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestTaskAttempt.MockEventHandler,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: internalError
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestMapReduceChildJVM.MyMRApp,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: launchCmdList; cmdEnvironment
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestMapReduceChildJVM.MyMRApp,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestJobImpl,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 26 public methods
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestJobImpl.JobSubmittedEventHandler,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestJobImpl.JobSubmittedEventHandler,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: workflowId; workflowName; workflowNodeName; workflowAdjacencies; workflowTags; assertBoolean
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestJobImpl.StubbedJob,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: initTransition; localFactory; localStateMachine
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestJobImpl.StubbedJob,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestJobImpl.StubbedOutputCommitter,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestJobImpl.StubbedOutputCommitter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestJobImpl.TestingOutputCommitter,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: syncBarrier; shouldSucceed
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestJobImpl.TestingOutputCommitter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestJobImpl.WaitingOutputCommitter,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestJobImpl.WaitingOutputCommitter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestShuffleProvider,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: MAPREDUCE_TEST_SHUFFLE_SERVICEID; MAPREDUCE_TEST_SHUFFLE_SERVICEID
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestShuffleProvider.StubbedFS,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestShuffleProvider.StubbedFS,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestShuffleProvider.TestShuffleHandler1,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: MAPREDUCE_TEST_SHUFFLE_SERVICEID
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestShuffleProvider.TestShuffleHandler1,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestShuffleProvider.TestShuffleHandler1,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: MAPREDUCE_TEST_SHUFFLE_SERVICEID
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestShuffleProvider.TestShuffleHandler2,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: MAPREDUCE_TEST_SHUFFLE_SERVICEID
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestShuffleProvider.TestShuffleHandler2,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,TestShuffleProvider.TestShuffleHandler2,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: MAPREDUCE_TEST_SHUFFLE_SERVICEID
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,JobImpl,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: EMPTY_TASK_ATTEMPT_COMPLETION_EVENTS; EMPTY_TASK_COMPLETION_EVENTS; LOG; maxAllowedFetchFailuresFraction; maxFetchFailuresNotifications; JOB_KILLED_DIAG; applicationAttemptId; clock; aclsManager; username; jobACLs; setupWeight; cleanupWeight; mapWeight; reduceWeight; completedTasksFromPreviousRun; amInfos; readLock; writeLock; jobId; jobName; committer; newApiCommitter; oldJobId; taskAttemptListener; tasksSyncHandle; mapTasks; reduceTasks; nodesToSucceededTaskAttempts; eventHandler; metrics; userName; queueName; appSubmitTime; appContext; lazyTasksCopyNeeded; tasks; jobCounters; fullCountersLock; fullCounters; finalMapCounters; finalReduceCounters; conf; fs; remoteJobSubmitDir; remoteJobConfFile; jobContext; allowedMapFailuresPercent; allowedReduceFailuresPercent; taskAttemptCompletionEvents; mapAttemptCompletionEvents; taskCompletionIdxToMapCompletionIdx; diagnostics; successAttemptCompletionEventNoMap; fetchFailuresMapping; DIAGNOSTIC_UPDATE_TRANSITION; INTERNAL_ERROR_TRANSITION; INTERNAL_REBOOT_TRANSITION; TASK_ATTEMPT_COMPLETED_EVENT_TRANSITION; COUNTER_UPDATE_TRANSITION; UPDATED_NODES_TRANSITION; stateMachineFactory; stateMachine; numMapTasks; numReduceTasks; completedTaskCount; succeededMapTaskCount; succeededReduceTaskCount; failedMapTaskCount; failedReduceTaskCount; killedMapTaskCount; killedReduceTaskCount; startTime; finishTime; setupProgress; mapProgress; reduceProgress; cleanupProgress; isUber; jobCredentials; jobToken; jobTokenSecretManager; forcedState; executor; failWaitTriggerScheduledFuture; lastNonFinalState; toSend; job; terminationState; jobHistoryString
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,JobImpl,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 33 public methods
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,JobImpl.InitTransition,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,JobImpl.InitTransition,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,JobImpl.InitFailedTransition,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,JobImpl.InitFailedTransition,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,JobImpl.SetupCompletedTransition,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,JobImpl.SetupCompletedTransition,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,JobImpl.SetupFailedTransition,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,JobImpl.SetupFailedTransition,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,JobImpl.StartTransition,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,JobImpl.StartTransition,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,JobImpl.JobAbortCompletedTransition,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,JobImpl.JobAbortCompletedTransition,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,JobImpl.JobFailWaitTransition,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,JobImpl.JobFailWaitTransition,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,JobImpl.JobFailWaitTimedOutTransition,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,JobImpl.JobFailWaitTimedOutTransition,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.mapreduce.v2.app.job.impl,JobImpl.KillNewJobTransition,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
