Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
hadoop,org.apache.hadoop.hdfs.server.namenode,TestFsck,testFsckMove,Conditional test logic,The tool detected the smell in this test method because the test wraps the assert statements within control flow statements.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestFsck,testFsckMoveAndDelete,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
hadoop,org.apache.hadoop.hdfs.server.namenode,TestFsck,testFsckMoveAndDelete,Conditional test logic,The tool detected the smell in this test method because the test wraps the assert statements within control flow statements.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestFsck,testFsckOpenFiles,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
hadoop,org.apache.hadoop.hdfs.server.namenode,TestFsck,testCorruptBlock,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.hdfs.server.namenode,TestFsck,testFsckError,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.hdfs.server.namenode,TestFsck,testFsckListCorruptFilesBlocks,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.hdfs.server.namenode,TestFsck,testToCheckTheFsckCommandOnIllegalArguments,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.hdfs.server.namenode,TestFsck,testFsckMissingReplicas,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
hadoop,org.apache.hadoop.hdfs.server.namenode,TestFsck,testFsckMisPlacedReplicas,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.hdfs.server.namenode,TestFsck,testFsckFileNotFound,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.hdfs.server.namenode,TestFsck,testFsckFileNotFound,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestFsck,testFsckSymlink,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
hadoop,org.apache.hadoop.hdfs.server.namenode,TestFsck,testFsckForSnapshotFiles,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
hadoop,org.apache.hadoop.hdfs.server.namenode,TestNameNodeHttpServer,TestNameNodeHttpServer,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestNameNodeHttpServer,testHttpPolicy,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.hdfs.server.namenode,TestNameNodeMXBean,testNameNodeMXBeanInfo,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 35
hadoop,org.apache.hadoop.hdfs.server.namenode,TestNameNodeResourcePolicy,testSingleRedundantResource,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.hdfs.server.namenode,TestNameNodeResourcePolicy,testSingleRequiredResource,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.hdfs.server.namenode,TestNameNodeResourcePolicy,testMultipleRedundantResources,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 9
hadoop,org.apache.hadoop.hdfs.server.namenode,TestNameNodeResourcePolicy,testMultipleRequiredResources,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.hdfs.server.namenode,TestNameNodeResourcePolicy,testRedundantWithRequiredResources,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
hadoop,org.apache.hadoop.hdfs.server.namenode,TestLargeDirectoryDelete,largeDelete,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.hdfs.server.namenode,TestFsLimits,testNoLimits,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestFsLimits,testMaxComponentLength,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestFsLimits,testMaxDirItems,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestFsLimits,testMaxComponentsAndMaxDirItems,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestFsLimits,testDuringEditLogs,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestGetImageServlet,testIsValidRequestor,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.hdfs.server.namenode,TestStorageRestore,testStorageRestore,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 15
hadoop,org.apache.hadoop.hdfs.server.namenode,TestStorageRestore,testDfsAdminCmd,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
hadoop,org.apache.hadoop.hdfs.server.namenode,TestStorageRestore,testMultipleSecondaryCheckpoint,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
hadoop,org.apache.hadoop.hdfs.server.namenode,TestStorageRestore,testStorageRestoreFailure,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
hadoop,org.apache.hadoop.hdfs.server.namenode,TestFileJournalManager,testNormalOperation,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.hdfs.server.namenode,TestFileJournalManager,testInprogressRecoveryMixed,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
hadoop,org.apache.hadoop.hdfs.server.namenode,TestFileJournalManager,testInprogressRecoveryAll,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
hadoop,org.apache.hadoop.hdfs.server.namenode,TestFileJournalManager,testReadFromStream,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.hdfs.server.namenode,TestFileJournalManager,testManyLogsWithGaps,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
hadoop,org.apache.hadoop.hdfs.server.namenode,TestFileJournalManager,testManyLogsWithCorruptInprogress,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.hdfs.server.namenode,TestFileJournalManager,testGetRemoteEditLog,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
hadoop,org.apache.hadoop.hdfs.server.namenode,TestFileJournalManager,testExcludeInProgressStreams,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.hdfs.server.namenode,TestNamenodeRetryCache,testDelete,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.hdfs.server.namenode,TestNamenodeRetryCache,testCreate,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
hadoop,org.apache.hadoop.hdfs.server.namenode,TestNamenodeRetryCache,testAppend,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
hadoop,org.apache.hadoop.hdfs.server.namenode,TestNamenodeRetryCache,testRename1,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.hdfs.server.namenode,TestNamenodeRetryCache,testSnapshotMethods,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
hadoop,org.apache.hadoop.hdfs.server.namenode,TestNamenodeRetryCache,testRetryCacheConfig,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.hdfs.server.namenode,TestNamenodeRetryCache,testRetryCacheRebuild,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.hdfs.server.namenode,TestDeadDatanode,testDeadDatanode,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.hdfs.server.namenode,TestEditLogJournalFailures,testSingleFailedEditsDirOnFlush,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
hadoop,org.apache.hadoop.hdfs.server.namenode,TestEditLogJournalFailures,testAllEditsDirsFailOnFlush,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.hdfs.server.namenode,TestEditLogJournalFailures,testAllEditsDirsFailOnFlush,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestEditLogJournalFailures,testAllEditsDirFailOnWrite,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.hdfs.server.namenode,TestEditLogJournalFailures,testAllEditsDirFailOnWrite,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestEditLogJournalFailures,testSingleFailedEditsDirOnSetReadyToFlush,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
hadoop,org.apache.hadoop.hdfs.server.namenode,TestEditLogJournalFailures,testSingleRequiredFailedEditsDirOnSetReadyToFlush,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
hadoop,org.apache.hadoop.hdfs.server.namenode,TestEditLogJournalFailures,testSingleRequiredFailedEditsDirOnSetReadyToFlush,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestEditLogJournalFailures,testMultipleRedundantFailedEditsDirOnSetReadyToFlush,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
hadoop,org.apache.hadoop.hdfs.server.namenode,TestEditLogJournalFailures,testMultipleRedundantFailedEditsDirOnSetReadyToFlush,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestNameEditsConfigs,testNameEditsConfigs,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 13
hadoop,org.apache.hadoop.hdfs.server.namenode,TestNameEditsConfigs,testNameEditsConfigsFailure,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 14
hadoop,org.apache.hadoop.hdfs.server.namenode,TestNameEditsConfigs,testCheckPointDirsAreTrimmed,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.hdfs.server.namenode,TestClusterId,testFormatClusterIdOption,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
hadoop,org.apache.hadoop.hdfs.server.namenode,TestClusterId,testFormat,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
hadoop,org.apache.hadoop.hdfs.server.namenode,TestClusterId,testFormat,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestClusterId,testFormatWithEmptyDir,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.hdfs.server.namenode,TestClusterId,testFormatWithEmptyDir,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestClusterId,testFormatWithEmptyDir,Conditional test logic,The tool detected the smell in this test method because the test wraps the assert statements within control flow statements.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestClusterId,testFormatWithForce,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.hdfs.server.namenode,TestClusterId,testFormatWithForce,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestClusterId,testFormatWithForce,Conditional test logic,The tool detected the smell in this test method because the test wraps the assert statements within control flow statements.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestClusterId,testFormatWithForceAndClusterId,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.hdfs.server.namenode,TestClusterId,testFormatWithForceAndClusterId,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestClusterId,testFormatWithForceAndClusterId,Conditional test logic,The tool detected the smell in this test method because the test wraps the assert statements within control flow statements.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestClusterId,testFormatWithInvalidClusterIdOption,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.hdfs.server.namenode,TestClusterId,testFormatWithNoClusterIdOption,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.hdfs.server.namenode,TestClusterId,testFormatWithEmptyClusterIdOption,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.hdfs.server.namenode,TestClusterId,testFormatWithNonInteractive,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.hdfs.server.namenode,TestClusterId,testFormatWithNonInteractive,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestClusterId,testFormatWithNonInteractive,Conditional test logic,The tool detected the smell in this test method because the test wraps the assert statements within control flow statements.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestClusterId,testFormatWithNonInteractiveNameDirDoesNotExit,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
hadoop,org.apache.hadoop.hdfs.server.namenode,TestClusterId,testFormatWithNonInteractiveNameDirDoesNotExit,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestClusterId,testFormatWithNonInteractiveAndForce,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.hdfs.server.namenode,TestClusterId,testFormatWithNonInteractiveAndForce,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestClusterId,testFormatWithNonInteractiveAndForce,Conditional test logic,The tool detected the smell in this test method because the test wraps the assert statements within control flow statements.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestClusterId,testFormatWithoutForceEnterYes,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.hdfs.server.namenode,TestClusterId,testFormatWithoutForceEnterYes,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestClusterId,testFormatWithoutForceEnterYes,Conditional test logic,The tool detected the smell in this test method because the test wraps the assert statements within control flow statements.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestClusterId,testFormatWithoutForceEnterNo,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.hdfs.server.namenode,TestClusterId,testFormatWithoutForceEnterNo,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestClusterId,testFormatWithoutForceEnterNo,Conditional test logic,The tool detected the smell in this test method because the test wraps the assert statements within control flow statements.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestSequentialBlockId,testTriggerBlockIdCollision,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.hdfs.server.namenode,TestSequentialBlockId,testBlockTypeDetection,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.hdfs.server.namenode,TestSequentialBlockId,testGenerationStampUpdate,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.hdfs.server.namenode,TestFSImageWithSnapshot,testSnapshotOnRoot,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
hadoop,org.apache.hadoop.hdfs.server.namenode,TestFSImageWithSnapshot,testSaveLoadImage,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestFSImageStorageInspector,testCurrentStorageInspector,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
hadoop,org.apache.hadoop.hdfs.server.namenode,TestAllowFormat,testAllowFormat,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.hdfs.server.namenode,TestAllowFormat,testAllowFormat,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestAllowFormat,testFormatShouldBeIgnoredForNonFileBasedDirs,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestEditLogFileOutputStream,testRawWrites,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestEditLogFileOutputStream,testEditLogFileOutputStreamCloseAbort,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestEditLogFileOutputStream,testEditLogFileOutputStreamCloseClose,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestEditLogFileOutputStream,testEditLogFileOutputStreamAbortAbort,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestNameNodeJspHelper,testSecurityModeText,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.hdfs.server.namenode,TestNameNodeJspHelper,testGenerateStartupProgress,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
hadoop,org.apache.hadoop.hdfs.server.namenode,TestNameNodeJspHelper,testGetNameNodeLabel,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.hdfs.server.namenode,TestNameNodeJspHelper,testGetNameNodeLabelNullRpcServer,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.hdfs.server.namenode,TestNameNodeJspHelper,testGenerateSnapshotReportNullNamesystem,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestNameNodeJspHelper,testXMLBlockInfoNullNamesystem,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestNameNodeJspHelper,testXMLCorruptBlockInfoNullNamesystem,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestGenericJournalConf,testBadConstructor,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.hdfs.server.namenode,TestGenericJournalConf,testBadConstructor,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestGenericJournalConf,testBadConstructor,Conditional test logic,The tool detected the smell in this test method because the test wraps the assert statements within control flow statements.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestGenericJournalConf,testDummyJournalManager,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
hadoop,org.apache.hadoop.hdfs.server.namenode,TestSecureNameNode,testName,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
hadoop,org.apache.hadoop.hdfs.server.namenode,TestEditLogRace,testEditLogRolling,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.hdfs.server.namenode,TestEditLogRace,testEditLogRolling,Exceptional handling,The tool detected the smell in this test method because the test throws exception(s) from test (rather than using assertThrows method or expected annotation)
hadoop,org.apache.hadoop.hdfs.server.namenode,TestEditLogRace,testSaveNamespace,Exceptional handling,The tool detected the smell in this test method because the test throws exception(s) from test (rather than using assertThrows method or expected annotation)
hadoop,org.apache.hadoop.hdfs.server.namenode,TestEditLogRace,testSaveImageWhileSyncInProgress,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
hadoop,org.apache.hadoop.hdfs.server.namenode,TestEditLogRace,testSaveRightBeforeSync,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckPointForSecurityTokens,testSaveNamespace,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckPointForSecurityTokens,testSaveNamespace,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCorruptFilesJsp,testCorruptFilesJsp,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCommitBlockSynchronization,testCommitBlockSynchronization,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCommitBlockSynchronization,testCommitBlockSynchronizationWithDelete,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCommitBlockSynchronization,testCommitBlockSynchronizationWithClose,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCommitBlockSynchronization,testCommitBlockSynchronizationWithCloseAndNonExistantTarget,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestNameCache,testDictionary,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.hdfs.server.namenode,TestPathComponents,testBytes2ByteArray,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestAddBlockRetry,testRetryAddBlockWhileInChooseTarget,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
hadoop,org.apache.hadoop.hdfs.server.namenode,TestAddBlockRetry,testRetryAddBlockWhileInChooseTarget,Conditional test logic,The tool detected the smell in this test method because the test wraps the assert statements within control flow statements.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestAddBlockRetry,testAddBlockRetryShouldReturnBlockWithLocations,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
hadoop,org.apache.hadoop.hdfs.server.namenode,TestNNStorageRetentionFunctional,testPurgingWithNameEditsDirAfterFailure,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 18
hadoop,org.apache.hadoop.hdfs.server.namenode,TestParallelImageWrite,testRestartDFS,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testNameDirError,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testNameDirError,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testWriteTransactionIdHandlesIOE,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testSecondaryNamenodeError1,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testSecondaryNamenodeError2,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testSecondaryNamenodeError3,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testSecondaryFailsToReturnImage,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testSecondaryFailsWithErrorBeforeSettingHeaders,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testNameNodeImageSendFailWrongSize,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testNameNodeImageSendFailWrongDigest,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testSeparateEditsDirLocking,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
