Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
hadoop,org.apache.hadoop.fs,TestFileUtil,doUntarAndVerify,Magic Number,The method contains a magic number: 8,972
hadoop,org.apache.hadoop.fs,TestFileUtil,testUntar,Magic Number,The method contains a magic number: 30000,999
hadoop,org.apache.hadoop.fs,TestFileUtil,testCreateJarWithClassPath,Complex Method,Cyclomatic complexity of the method is 9,1012
hadoop,org.apache.hadoop.fs,TestFileUtil,testCreateJarWithClassPath,Long Statement,The length of the statement "List<File> wildcardMatches=Arrays.asList(new File(tmp`"wildcard1.jar")`new File(tmp`"wildcard2.jar")`new File(tmp`"wildcard3.JAR")`new File(tmp`"wildcard4.JAR"));" is 162.,1012
hadoop,org.apache.hadoop.fs,TestFileUtil,testCreateJarWithClassPath,Magic Number,The method contains a magic number: 30000,1012
hadoop,org.apache.hadoop.fs,TestBlockLocation,checkBlockLocation,Long Parameter List,The method has 8 parameters. ,42
hadoop,org.apache.hadoop.fs,TestBlockLocation,testBlockLocationConstructors,Magic Number,The method contains a magic number: 5000,61
hadoop,org.apache.hadoop.fs,TestBlockLocation,testBlockLocationConstructors,Magic Number,The method contains a magic number: 2,61
hadoop,org.apache.hadoop.fs,TestBlockLocation,testBlockLocationConstructors,Magic Number,The method contains a magic number: 2,61
hadoop,org.apache.hadoop.fs,TestBlockLocation,testBlockLocationConstructors,Magic Number,The method contains a magic number: 2,61
hadoop,org.apache.hadoop.fs,TestBlockLocation,testBlockLocationConstructors,Magic Number,The method contains a magic number: 2,61
hadoop,org.apache.hadoop.fs,TestBlockLocation,testBlockLocationConstructors,Magic Number,The method contains a magic number: 2,61
hadoop,org.apache.hadoop.fs,TestBlockLocation,testBlockLocationConstructors,Magic Number,The method contains a magic number: 2,61
hadoop,org.apache.hadoop.fs,TestBlockLocation,testBlockLocationConstructors,Magic Number,The method contains a magic number: 2,61
hadoop,org.apache.hadoop.fs,TestBlockLocation,testBlockLocationConstructors,Magic Number,The method contains a magic number: 2,61
hadoop,org.apache.hadoop.fs,TestBlockLocation,testBlockLocationSetters,Magic Number,The method contains a magic number: 5000,80
hadoop,org.apache.hadoop.fs,TestBlockLocation,testBlockLocationSetters,Magic Number,The method contains a magic number: 2,80
hadoop,org.apache.hadoop.fs,TestBlockLocation,testBlockLocationSetters,Magic Number,The method contains a magic number: 2,80
hadoop,org.apache.hadoop.fs,TestStat,setup,Magic Number,The method contains a magic number: 4096l,38
hadoop,org.apache.hadoop.fs,TestStat,testStatLinux,Long Statement,The length of the statement "StatOutput linux=new StatOutput("stat: cannot stat `watermelon': No such file or directory"`"4096`directory`1373584236`1373586485`755`andrew`root``.'"`"0`regular empty file`1373584228`1373584228`644`andrew`andrew``target'"`"6`symbolic link`1373584236`1373584236`777`andrew`andrew``link' -> `target'"`"4096`directory`1374622334`1375124212`1755`andrew`andrew``stickydir'");" is 371.,94
hadoop,org.apache.hadoop.fs,TestStat,testStatLinux,Magic Number,The method contains a magic number: 10000,94
hadoop,org.apache.hadoop.fs,TestStat,testStatFreeBSD,Long Statement,The length of the statement "StatOutput freebsd=new StatOutput("stat: symtest/link: stat: No such file or directory"`"512`Directory`1373583695`1373583669`40755`awang`awang``link' -> `'"`"0`Regular File`1373508937`1373508937`100644`awang`awang``link' -> `'"`"6`Symbolic Link`1373508941`1373508941`120755`awang`awang``link' -> `target'"`"512`Directory`1375139537`1375139537`41755`awang`awang``link' -> `'");" is 376.,105
hadoop,org.apache.hadoop.fs,TestStat,testStatFreeBSD,Magic Number,The method contains a magic number: 10000,105
hadoop,org.apache.hadoop.fs,TestStat,testStatFileNotFound,Empty catch clause,The method has an empty catch block.,116
hadoop,org.apache.hadoop.fs,TestStat,testStatFileNotFound,Magic Number,The method contains a magic number: 10000,116
hadoop,org.apache.hadoop.fs,TestStat,testStatEnvironment,Magic Number,The method contains a magic number: 10000,127
hadoop,org.apache.hadoop.fs,TestStat,testStat,Magic Number,The method contains a magic number: 10000,132
hadoop,org.apache.hadoop.fs,TestStat,testStat,Magic Number,The method contains a magic number: 4096l,132
hadoop,org.apache.hadoop.fs,TestFilterFileSystem,testGetLocalFsSetsConfs,Magic Number,The method contains a magic number: 2,272
hadoop,org.apache.hadoop.fs,TestFilterFileSystem,testGetFilterLocalFsSetsConfs,Magic Number,The method contains a magic number: 3,278
hadoop,org.apache.hadoop.fs,TestFilterFileSystem,testInitLocalFsSetsConfs,Magic Number,The method contains a magic number: 2,285
hadoop,org.apache.hadoop.fs,TestFilterFileSystem,testInitLocalFsSetsConfs,Magic Number,The method contains a magic number: 2,285
hadoop,org.apache.hadoop.fs,TestFilterFileSystem,testInitFilterFsSetsEmbedConf,Magic Number,The method contains a magic number: 2,293
hadoop,org.apache.hadoop.fs,TestFilterFileSystem,testInitFilterFsSetsEmbedConf,Magic Number,The method contains a magic number: 3,293
hadoop,org.apache.hadoop.fs,TestFilterFileSystem,testInitFilterFsSetsEmbedConf,Magic Number,The method contains a magic number: 3,293
hadoop,org.apache.hadoop.fs,TestFilterFileSystem,testInitFilterLocalFsSetsEmbedConf,Magic Number,The method contains a magic number: 3,304
hadoop,org.apache.hadoop.fs,TestFilterFileSystem,testInitFilterLocalFsSetsEmbedConf,Magic Number,The method contains a magic number: 3,304
hadoop,org.apache.hadoop.fs,TestLocalFileSystem,testWorkingDirectory,Magic Number,The method contains a magic number: 10000,73
hadoop,org.apache.hadoop.fs,TestLocalFileSystem,testWorkingDirectory,Magic Number,The method contains a magic number: 3,73
hadoop,org.apache.hadoop.fs,TestLocalFileSystem,testWorkingDirectory,Magic Number,The method contains a magic number: 3,73
hadoop,org.apache.hadoop.fs,TestLocalFileSystem,testSyncable,Magic Number,The method contains a magic number: 1000,126
hadoop,org.apache.hadoop.fs,TestLocalFileSystem,testCopy,Empty catch clause,The method has an empty catch block.,163
hadoop,org.apache.hadoop.fs,TestLocalFileSystem,testCopy,Magic Number,The method contains a magic number: 10000,163
hadoop,org.apache.hadoop.fs,TestLocalFileSystem,testHomeDirectory,Magic Number,The method contains a magic number: 1000,189
hadoop,org.apache.hadoop.fs,TestLocalFileSystem,testPathEscapes,Magic Number,The method contains a magic number: 1000,197
hadoop,org.apache.hadoop.fs,TestLocalFileSystem,testMkdirs,Empty catch clause,The method has an empty catch block.,206
hadoop,org.apache.hadoop.fs,TestLocalFileSystem,testMkdirs,Empty catch clause,The method has an empty catch block.,206
hadoop,org.apache.hadoop.fs,TestLocalFileSystem,testMkdirs,Magic Number,The method contains a magic number: 1000,206
hadoop,org.apache.hadoop.fs,TestLocalFileSystem,testBasicDelete,Magic Number,The method contains a magic number: 1000,231
hadoop,org.apache.hadoop.fs,TestLocalFileSystem,testStatistics,Magic Number,The method contains a magic number: 1000,247
hadoop,org.apache.hadoop.fs,TestLocalFileSystem,testHasFileDescriptor,Magic Number,The method contains a magic number: 1000,258
hadoop,org.apache.hadoop.fs,TestLocalFileSystem,testHasFileDescriptor,Magic Number,The method contains a magic number: 1024,258
hadoop,org.apache.hadoop.fs,TestLocalFileSystem,testListStatusWithColons,Magic Number,The method contains a magic number: 1000,272
hadoop,org.apache.hadoop.fs,TestLocalFileSystem,testListStatusReturnConsistentPathOnWindows,Magic Number,The method contains a magic number: 2,283
hadoop,org.apache.hadoop.fs,TestLocalFileSystem,testReportChecksumFailure,Magic Number,The method contains a magic number: 10000,298
hadoop,org.apache.hadoop.fs,TestLocalFileSystem,testReportChecksumFailure,Magic Number,The method contains a magic number: 2,298
hadoop,org.apache.hadoop.fs,TestLocalFileSystem,testSetTimes,Magic Number,The method contains a magic number: 1000,371
hadoop,org.apache.hadoop.fs,TestLocalFileSystem,testSetTimes,Magic Number,The method contains a magic number: 12345000,371
hadoop,org.apache.hadoop.fs,TestLocalFileSystem,testBufferedFSInputStream,Magic Number,The method contains a magic number: 4096,390
hadoop,org.apache.hadoop.fs,TestLocalFileSystem,testBufferedFSInputStream,Magic Number,The method contains a magic number: 10,390
hadoop,org.apache.hadoop.fs,TestLocalFileSystem,testBufferedFSInputStream,Magic Number,The method contains a magic number: 1024,390
hadoop,org.apache.hadoop.fs,TestLocalFileSystem,testBufferedFSInputStream,Magic Number,The method contains a magic number: 10,390
hadoop,org.apache.hadoop.fs,TestLocalFileSystem,testBufferedFSInputStream,Magic Number,The method contains a magic number: 10,390
hadoop,org.apache.hadoop.fs,TestLocalFileSystem,testBufferedFSInputStream,Magic Number,The method contains a magic number: 1000,390
hadoop,org.apache.hadoop.fs,TestLocalFileSystem,testBufferedFSInputStream,Magic Number,The method contains a magic number: 32000,390
hadoop,org.apache.hadoop.fs,TestLocalFileSystem,verifyRead,Long Statement,The length of the statement "String s="\nExpected: " + StringUtils.byteToHexString(expected) + "\ngot: "+ StringUtils.byteToHexString(out)+ "\noff="+ seekOff+ " len="+ toRead;" is 146.,524
hadoop,org.apache.hadoop.fs,TestAvroFSInput,testAFSInput,Magic Number,The method contains a magic number: 10,42
hadoop,org.apache.hadoop.fs,TestAvroFSInput,testAFSInput,Magic Number,The method contains a magic number: 4,42
hadoop,org.apache.hadoop.fs,TestAvroFSInput,testAFSInput,Magic Number,The method contains a magic number: 4,42
hadoop,org.apache.hadoop.fs,TestAvroFSInput,testAFSInput,Magic Number,The method contains a magic number: 5,42
hadoop,org.apache.hadoop.fs,TestLocalFsFCStatistics,verifyReadBytes,Magic Number,The method contains a magic number: 2,48
hadoop,org.apache.hadoop.fs,TestLocalFsFCStatistics,verifyWrittenBytes,Magic Number,The method contains a magic number: 12,54
hadoop,org.apache.hadoop.fs,FileContextCreateMkdirBaseTest,testMkdirNonRecursiveWithNonExistingDir,Empty catch clause,The method has an empty catch block.,98
hadoop,org.apache.hadoop.fs,FileContextCreateMkdirBaseTest,testCreateNonRecursiveWithNonExistingDir,Empty catch clause,The method has an empty catch block.,135
hadoop,org.apache.hadoop.fs,FCStatisticsBaseTest,testStatisticsOperations,Magic Number,The method contains a magic number: 60000,49
hadoop,org.apache.hadoop.fs,FCStatisticsBaseTest,testStatisticsOperations,Magic Number,The method contains a magic number: 1000,49
hadoop,org.apache.hadoop.fs,FCStatisticsBaseTest,testStatisticsOperations,Magic Number,The method contains a magic number: 1000L,49
hadoop,org.apache.hadoop.fs,FCStatisticsBaseTest,testStatisticsOperations,Magic Number,The method contains a magic number: 123,49
hadoop,org.apache.hadoop.fs,FCStatisticsBaseTest,testStatisticsOperations,Magic Number,The method contains a magic number: 123,49
hadoop,org.apache.hadoop.fs,FCStatisticsBaseTest,testStatisticsOperations,Magic Number,The method contains a magic number: 124,49
hadoop,org.apache.hadoop.fs,FCStatisticsBaseTest,testStatisticsOperations,Magic Number,The method contains a magic number: 124,49
hadoop,org.apache.hadoop.fs,FCStatisticsBaseTest,testStatisticsOperations,Magic Number,The method contains a magic number: 1000L,49
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,setUp,Long Statement,The length of the statement "File testBuildData=new File(System.getProperty("test.build.data"`"build/test/data")`RandomStringUtils.randomAlphanumeric(10));" is 126.,100
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,setUp,Magic Number,The method contains a magic number: 10,100
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,getDefaultWorkingDirectory,Long Statement,The length of the statement "return getTestRootPath(fc`"/user/" + System.getProperty("user.name")).makeQualified(fc.getDefaultFileSystem().getUri()`fc.getWorkingDirectory());" is 145.,118
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testWorkingDirectory,Empty catch clause,The method has an empty catch block.,143
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testWorkingDirectory,Empty catch clause,The method has an empty catch block.,143
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testMkdirsFailsForSubdirectoryOfExistingFile,Empty catch clause,The method has an empty catch block.,236
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testMkdirsFailsForSubdirectoryOfExistingFile,Empty catch clause,The method has an empty catch block.,236
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testGetFileStatusThrowsExceptionForNonExistentFile,Empty catch clause,The method has an empty catch block.,265
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testListStatusThrowsExceptionForNonExistentFile,Empty catch clause,The method has an empty catch block.,276
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testListStatus,Long Statement,The length of the statement "Path[] testDirs={getTestRootPath(fc`"test/hadoop/a")`getTestRootPath(fc`"test/hadoop/b")`getTestRootPath(fc`"test/hadoop/c/1")};" is 128.,286
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testListStatus,Magic Number,The method contains a magic number: 3,286
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testListStatus,Magic Number,The method contains a magic number: 3,286
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testListStatus,Magic Number,The method contains a magic number: 3,286
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testListStatus,Magic Number,The method contains a magic number: 3,286
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testListStatusFilterWithNoMatches,Long Statement,The length of the statement "Path[] testDirs={getTestRootPath(fc`TEST_DIR_AAA2)`getTestRootPath(fc`TEST_DIR_AAA)`getTestRootPath(fc`TEST_DIR_AXA)`getTestRootPath(fc`TEST_DIR_AXX)};" is 151.,343
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testListStatusFilterWithSomeMatches,Long Statement,The length of the statement "Path[] testDirs={getTestRootPath(fc`TEST_DIR_AAA)`getTestRootPath(fc`TEST_DIR_AXA)`getTestRootPath(fc`TEST_DIR_AXX)`getTestRootPath(fc`TEST_DIR_AAA2)};" is 151.,364
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testListStatusFilterWithSomeMatches,Magic Number,The method contains a magic number: 2,364
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testGlobStatusWithNoMatchesInPath,Long Statement,The length of the statement "Path[] testDirs={getTestRootPath(fc`TEST_DIR_AAA)`getTestRootPath(fc`TEST_DIR_AXA)`getTestRootPath(fc`TEST_DIR_AXX)`getTestRootPath(fc`TEST_DIR_AAA2)};" is 151.,402
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testGlobStatusSomeMatchesInDirectories,Long Statement,The length of the statement "Path[] testDirs={getTestRootPath(fc`TEST_DIR_AAA)`getTestRootPath(fc`TEST_DIR_AXA)`getTestRootPath(fc`TEST_DIR_AXX)`getTestRootPath(fc`TEST_DIR_AAA2)};" is 151.,422
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testGlobStatusSomeMatchesInDirectories,Magic Number,The method contains a magic number: 2,422
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testGlobStatusWithMultipleWildCardMatches,Long Statement,The length of the statement "Path[] testDirs={getTestRootPath(fc`TEST_DIR_AAA)`getTestRootPath(fc`TEST_DIR_AXA)`getTestRootPath(fc`TEST_DIR_AXX)`getTestRootPath(fc`TEST_DIR_AAA2)};" is 151.,446
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testGlobStatusWithMultipleWildCardMatches,Magic Number,The method contains a magic number: 4,446
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testGlobStatusWithMultipleMatchesOfSingleChar,Long Statement,The length of the statement "Path[] testDirs={getTestRootPath(fc`TEST_DIR_AAA)`getTestRootPath(fc`TEST_DIR_AXA)`getTestRootPath(fc`TEST_DIR_AXX)`getTestRootPath(fc`TEST_DIR_AAA2)};" is 151.,471
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testGlobStatusWithMultipleMatchesOfSingleChar,Magic Number,The method contains a magic number: 2,471
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testGlobStatusFilterWithEmptyPathResults,Long Statement,The length of the statement "Path[] testDirs={getTestRootPath(fc`TEST_DIR_AAA)`getTestRootPath(fc`TEST_DIR_AXA)`getTestRootPath(fc`TEST_DIR_AXX)`getTestRootPath(fc`TEST_DIR_AXX)};" is 150.,495
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testGlobStatusFilterWithSomePathMatchesAndTrivialFilter,Long Statement,The length of the statement "Path[] testDirs={getTestRootPath(fc`TEST_DIR_AAA)`getTestRootPath(fc`TEST_DIR_AXA)`getTestRootPath(fc`TEST_DIR_AXX)`getTestRootPath(fc`TEST_DIR_AXX)};" is 150.,516
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testGlobStatusFilterWithSomePathMatchesAndTrivialFilter,Magic Number,The method contains a magic number: 3,516
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testGlobStatusFilterWithMultipleWildCardMatchesAndTrivialFilter,Long Statement,The length of the statement "Path[] testDirs={getTestRootPath(fc`TEST_DIR_AAA)`getTestRootPath(fc`TEST_DIR_AXA)`getTestRootPath(fc`TEST_DIR_AXX)`getTestRootPath(fc`TEST_DIR_AXX)};" is 150.,544
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testGlobStatusFilterWithMultipleWildCardMatchesAndTrivialFilter,Magic Number,The method contains a magic number: 3,544
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testGlobStatusFilterWithMultiplePathMatchesAndNonTrivialFilter,Long Statement,The length of the statement "Path[] testDirs={getTestRootPath(fc`TEST_DIR_AAA)`getTestRootPath(fc`TEST_DIR_AXA)`getTestRootPath(fc`TEST_DIR_AXX)`getTestRootPath(fc`TEST_DIR_AXX)};" is 150.,572
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testGlobStatusFilterWithMultiplePathMatchesAndNonTrivialFilter,Magic Number,The method contains a magic number: 2,572
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testGlobStatusFilterWithNoMatchingPathsAndNonTrivialFilter,Long Statement,The length of the statement "Path[] testDirs={getTestRootPath(fc`TEST_DIR_AAA)`getTestRootPath(fc`TEST_DIR_AXA)`getTestRootPath(fc`TEST_DIR_AXX)`getTestRootPath(fc`TEST_DIR_AXX)};" is 150.,598
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testGlobStatusFilterWithMultiplePathWildcardsAndNonTrivialFilter,Long Statement,The length of the statement "Path[] testDirs={getTestRootPath(fc`TEST_DIR_AAA)`getTestRootPath(fc`TEST_DIR_AXA)`getTestRootPath(fc`TEST_DIR_AXX)`getTestRootPath(fc`TEST_DIR_AXX)};" is 150.,620
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testGlobStatusFilterWithMultiplePathWildcardsAndNonTrivialFilter,Magic Number,The method contains a magic number: 2,620
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testWriteReadAndDeleteHalfABlock,Magic Number,The method contains a magic number: 2,651
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testWriteReadAndDeleteOneAndAHalfBlocks,Magic Number,The method contains a magic number: 2,661
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testWriteReadAndDeleteTwoBlocks,Magic Number,The method contains a magic number: 2,667
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,writeReadAndDelete,Long Statement,The length of the statement "FSDataOutputStream out=fc.create(path`EnumSet.of(CREATE)`CreateOpts.repFac((short)1)`CreateOpts.blockSize(getDefaultBlockSize()));" is 130.,672
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testCreateFlagAppendExistingFile,Magic Number,The method contains a magic number: 2,746
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testCreateFlagCreateAppendExistingFile,Magic Number,The method contains a magic number: 2,761
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,writeData,Long Parameter List,The method has 5 parameters. ,783
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testDeleteRecursively,Empty catch clause,The method has an empty catch block.,809
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testRenameFileToDestinationWithParentFile,Empty catch clause,The method has an empty catch block.,890
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testRenameFileToDestinationWithParentFile,Empty catch clause,The method has an empty catch block.,890
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testRenameFileAsExistingDirectory,Empty catch clause,The method has an empty catch block.,964
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testRenameFileAsExistingDirectory,Empty catch clause,The method has an empty catch block.,964
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testRenameDirectoryAsNonEmptyDirectory,Empty catch clause,The method has an empty catch block.,1084
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testRenameDirectoryAsFile,Empty catch clause,The method has an empty catch block.,1113
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testRenameDirectoryAsFile,Empty catch clause,The method has an empty catch block.,1113
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testUnsupportedSymlink,Empty catch clause,The method has an empty catch block.,1159
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testUnsupportedSymlink,Empty catch clause,The method has an empty catch block.,1159
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,rename,Long Parameter List,The method has 6 parameters. ,1191
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testOpen2,Magic Number,The method contains a magic number: 2048,1211
hadoop,org.apache.hadoop.fs,FileContextMainOperationsBaseTest,testListCorruptFileBlocks,Empty catch clause,The method has an empty catch block.,1259
hadoop,org.apache.hadoop.fs,TestDU,testDU,Magic Number,The method contains a magic number: 32,62
hadoop,org.apache.hadoop.fs,TestDU,testDU,Magic Number,The method contains a magic number: 1024,62
hadoop,org.apache.hadoop.fs,TestDU,testDU,Magic Number,The method contains a magic number: 4,62
hadoop,org.apache.hadoop.fs,TestDU,testDU,Magic Number,The method contains a magic number: 1024,62
hadoop,org.apache.hadoop.fs,TestDU,testDU,Magic Number,The method contains a magic number: 5000,62
hadoop,org.apache.hadoop.fs,TestDU,testDU,Magic Number,The method contains a magic number: 10000,62
hadoop,org.apache.hadoop.fs,TestDU,testDU,Magic Number,The method contains a magic number: 10000,62
hadoop,org.apache.hadoop.fs,TestDU,testDUGetUsedWillNotReturnNegative,Magic Number,The method contains a magic number: 10000L,109
hadoop,org.apache.hadoop.fs,TestDU,testDUSetInitialValue,Empty catch clause,The method has an empty catch block.,120
hadoop,org.apache.hadoop.fs,TestDU,testDUSetInitialValue,Magic Number,The method contains a magic number: 8192,120
hadoop,org.apache.hadoop.fs,TestDU,testDUSetInitialValue,Magic Number,The method contains a magic number: 3000,120
hadoop,org.apache.hadoop.fs,TestDU,testDUSetInitialValue,Magic Number,The method contains a magic number: 1024,120
hadoop,org.apache.hadoop.fs,TestDU,testDUSetInitialValue,Magic Number,The method contains a magic number: 1024,120
hadoop,org.apache.hadoop.fs,TestDU,testDUSetInitialValue,Magic Number,The method contains a magic number: 5000,120
hadoop,org.apache.hadoop.fs,TestDU,testDUSetInitialValue,Magic Number,The method contains a magic number: 8192,120
hadoop,org.apache.hadoop.fs,FileContextTestWrapper,getDefaultWorkingDirectory,Long Statement,The length of the statement "return getTestRootPath("/user/" + System.getProperty("user.name")).makeQualified(fc.getDefaultFileSystem().getUri()`fc.getWorkingDirectory());" is 142.,54
hadoop,org.apache.hadoop.fs,TestFsShellReturnCode,change,Complex Method,Cyclomatic complexity of the method is 8,75
hadoop,org.apache.hadoop.fs,TestFsShellReturnCode,change,Long Statement,The length of the statement "assertEquals("check owner of " + files[i]`((owner != null) ? "STUB-" + owner : oldStats[i][j].getOwner())`stats[j].getOwner());" is 127.,75
hadoop,org.apache.hadoop.fs,TestFsShellReturnCode,change,Long Statement,The length of the statement "assertEquals("check group of " + files[i]`((group != null) ? "STUB-" + group : oldStats[i][j].getGroup())`stats[j].getGroup());" is 127.,75
hadoop,org.apache.hadoop.fs,TestFsShellReturnCode,testChmod,Magic Number,The method contains a magic number: 30000,118
hadoop,org.apache.hadoop.fs,TestFsShellReturnCode,testChown,Magic Number,The method contains a magic number: 30000,174
hadoop,org.apache.hadoop.fs,TestFsShellReturnCode,testChgrp,Magic Number,The method contains a magic number: 30000,230
hadoop,org.apache.hadoop.fs,TestFsShellReturnCode,testGetWithInvalidSourcePathShouldNotDisplayNullInConsole,Long Statement,The length of the statement "assertTrue(" Not displaying the intended message "`results.contains("get: `" + args[1] + "': No such file or directory"));" is 122.,284
hadoop,org.apache.hadoop.fs,TestFsShellReturnCode,testGetWithInvalidSourcePathShouldNotDisplayNullInConsole,Magic Number,The method contains a magic number: 30000,284
hadoop,org.apache.hadoop.fs,TestFsShellReturnCode,testGetWithInvalidSourcePathShouldNotDisplayNullInConsole,Magic Number,The method contains a magic number: 3,284
hadoop,org.apache.hadoop.fs,TestFsShellReturnCode,testGetWithInvalidSourcePathShouldNotDisplayNullInConsole,Magic Number,The method contains a magic number: 2,284
hadoop,org.apache.hadoop.fs,TestFsShellReturnCode,testGetWithInvalidSourcePathShouldNotDisplayNullInConsole,Magic Number,The method contains a magic number: 2,284
hadoop,org.apache.hadoop.fs,TestFsShellReturnCode,testRmWithNonexistentGlob,Magic Number,The method contains a magic number: 30000,316
hadoop,org.apache.hadoop.fs,TestFsShellReturnCode,testRmForceWithNonexistentGlob,Magic Number,The method contains a magic number: 30000,337
hadoop,org.apache.hadoop.fs,TestFsShellReturnCode,testInvalidDefaultFS,Magic Number,The method contains a magic number: 30000,356
hadoop,org.apache.hadoop.fs,TestFsShellReturnCode,testInvalidDefaultFS,Magic Number,The method contains a magic number: 2,356
hadoop,org.apache.hadoop.fs,TestFsShellReturnCode,testInterrupt,Magic Number,The method contains a magic number: 30000,387
hadoop,org.apache.hadoop.fs,TestFsShellReturnCode,testInterrupt,Magic Number,The method contains a magic number: 130,387
hadoop,org.apache.hadoop.fs,TestFsShellReturnCode,testInterrupt,Magic Number,The method contains a magic number: 2,387
hadoop,org.apache.hadoop.fs,TestFsShellReturnCode,testInterrupt,Magic Number,The method contains a magic number: 130,387
hadoop,org.apache.hadoop.fs,TestFsShellReturnCode,assertIllegalArguments,Empty catch clause,The method has an empty catch block.,546
hadoop,org.apache.hadoop.fs,TestFileSystemTokens,testFsWithChildTokens,Magic Number,The method contains a magic number: 2,77
hadoop,org.apache.hadoop.fs,TestFileSystemTokens,testFsWithChildTokensOneExists,Magic Number,The method contains a magic number: 2,136
hadoop,org.apache.hadoop.fs,TestFileSystemTokens,testFsWithMyOwnAndChildTokens,Magic Number,The method contains a magic number: 3,160
hadoop,org.apache.hadoop.fs,TestFileSystemTokens,testFsWithMyOwnExistsAndChildTokens,Magic Number,The method contains a magic number: 3,185
hadoop,org.apache.hadoop.fs,TestFileSystemTokens,testFsWithNestedDuplicatesChildren,Long Statement,The length of the statement "MockFileSystem multiFs=createFileSystemForServiceName(multiService`fs1`fs1B`fs2`fs2`new FilterFileSystem(fs3)`new FilterFileSystem(new FilterFileSystem(fs4)));" is 159.,209
hadoop,org.apache.hadoop.fs,TestFileSystemTokens,testFsWithNestedDuplicatesChildren,Long Statement,The length of the statement "MockFileSystem superMultiFs=createFileSystemForServiceName(null`fs1`fs1B`fs1`new FilterFileSystem(fs3)`new FilterFileSystem(multiFs));" is 134.,209
hadoop,org.apache.hadoop.fs,TestFileSystemTokens,testFsWithNestedDuplicatesChildren,Magic Number,The method contains a magic number: 4,209
hadoop,org.apache.hadoop.fs,TestSymlinkLocalFSFileSystem,testMkdirExistingLink,Magic Number,The method contains a magic number: 1000,42
