Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,PBImageXmlWriter,dumpINodeReferenceSection,11,3,1,219,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.PBImageXmlWriter,org.apache.hadoop.hdfs.tools.offlineImageViewer.PBImageXmlWriter
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,PBImageXmlWriter,dumpINodeReference,5,1,1,232,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.PBImageXmlWriter,org.apache.hadoop.hdfs.tools.offlineImageViewer.PBImageXmlWriter
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,PBImageXmlWriter,dumpINodeFile,18,4,1,240,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.PBImageXmlWriter,org.apache.hadoop.hdfs.tools.offlineImageViewer.PBImageXmlWriter
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,PBImageXmlWriter,dumpINodeSection,21,5,1,266,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.PBImageXmlWriter,org.apache.hadoop.hdfs.tools.offlineImageViewer.PBImageXmlWriter
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,PBImageXmlWriter,dumpINodeSymlink,3,1,1,289,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.PBImageXmlWriter,org.apache.hadoop.hdfs.tools.offlineImageViewer.PBImageXmlWriter
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,PBImageXmlWriter,dumpNameSection,6,1,1,295,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.PBImageXmlWriter,org.apache.hadoop.hdfs.tools.offlineImageViewer.PBImageXmlWriter
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,PBImageXmlWriter,dumpPermission,3,1,1,305,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,PBImageXmlWriter,dumpSecretManagerSection,6,1,1,310,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.PBImageXmlWriter,org.apache.hadoop.hdfs.tools.offlineImageViewer.PBImageXmlWriter
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,PBImageXmlWriter,dumpSnapshotDiffSection,50,10,1,318,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.PBImageXmlWriter,org.apache.hadoop.hdfs.tools.offlineImageViewer.PBImageXmlWriter
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,PBImageXmlWriter,dumpSnapshotSection,17,4,1,379,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.PBImageXmlWriter,org.apache.hadoop.hdfs.tools.offlineImageViewer.PBImageXmlWriter
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,PBImageXmlWriter,loadStringTable,8,2,1,398,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,PBImageXmlWriter,o,4,1,2,408,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,DelimitedImageVisitor,DelimitedImageVisitor,3,1,1,74,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,DelimitedImageVisitor,DelimitedImageVisitor,3,1,2,78,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,DelimitedImageVisitor,DelimitedImageVisitor,5,1,3,83,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.DelimitedImageVisitor,org.apache.hadoop.hdfs.tools.offlineImageViewer.DelimitedImageVisitor
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,DelimitedImageVisitor,reset,5,2,0,90,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,DelimitedImageVisitor,leaveEnclosingElement,8,2,0,102,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.DelimitedImageVisitor,org.apache.hadoop.hdfs.tools.offlineImageViewer.DelimitedImageVisitor
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,DelimitedImageVisitor,writeLine,11,5,0,115,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,DelimitedImageVisitor,visit,5,4,2,139,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,DelimitedImageVisitor,visitEnclosingElement,3,1,1,154,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,DelimitedImageVisitor,visitEnclosingElement,4,2,3,159,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,DelimitedImageVisitor,start,2,1,0,170,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FSImageLoader,compare,18,3,2,73,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FSImageLoader,FSImageLoader,5,1,3,93,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FSImageLoader,load,50,10,1,100,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.FSImageLoader,org.apache.hadoop.hdfs.tools.offlineImageViewer.FSImageLoader
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FSImageLoader,compare,13,3,2,127,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FSImageLoader,loadINodeDirectorySection,23,5,2,175,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FSImageLoader,loadINodeReferenceSection,15,3,1,204,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FSImageLoader,loadINodeSection,15,2,1,223,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FSImageLoader,loadStringTable,10,2,1,242,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FSImageLoader,getFileStatus,5,1,1,256,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.FSImageLoader,org.apache.hadoop.hdfs.tools.offlineImageViewer.FSImageLoader
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FSImageLoader,listStatus,15,3,1,269,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.FSImageLoader,org.apache.hadoop.hdfs.tools.offlineImageViewer.FSImageLoader
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FSImageLoader,getFileStatusList,18,4,1,291,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.FSImageLoader,org.apache.hadoop.hdfs.tools.offlineImageViewer.FSImageLoader
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FSImageLoader,getAclStatus,9,1,1,311,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.FSImageLoader,org.apache.hadoop.hdfs.tools.offlineImageViewer.FSImageLoader
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FSImageLoader,getAclEntryList,17,3,1,329,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.FSImageLoader,org.apache.hadoop.hdfs.tools.offlineImageViewer.FSImageLoader
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FSImageLoader,getPermissionStatus,21,4,1,349,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.FSImageLoader,org.apache.hadoop.hdfs.tools.offlineImageViewer.FSImageLoader
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FSImageLoader,lookup,34,9,1,374,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.FSImageLoader,org.apache.hadoop.hdfs.tools.offlineImageViewer.FSImageLoader
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FSImageLoader,getFileStatus,58,4,2,416,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.FSImageLoader,org.apache.hadoop.hdfs.tools.offlineImageViewer.FSImageLoader
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FSImageLoader,getFileSize,7,2,1,484,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FSImageLoader,toString,3,1,1,492,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FSImageLoader,fromINodeId,18,4,1,496,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,ImageLoaderCurrent,canLoadVersion,4,3,1,139,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,ImageLoaderCurrent,loadImage,70,14,3,150,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,ImageLoaderCurrent,processCacheManagerState,15,3,2,237,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,ImageLoaderCurrent,processDelegationTokens,31,3,2,256,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,ImageLoaderCurrent,processINodesUC,35,4,3,306,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,ImageLoaderCurrent,processBlocks,21,5,4,362,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,ImageLoaderCurrent,processPermission,8,1,2,397,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,ImageLoaderCurrent,processCachePoolPermission,8,1,2,413,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,ImageLoaderCurrent,processINodes,15,3,5,429,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,ImageLoaderCurrent,processLocalNameINodes,7,2,4,460,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,ImageLoaderCurrent,processDirectory,4,1,3,479,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,ImageLoaderCurrent,processLocalNameINodesWithSnapshot,4,1,3,485,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,ImageLoaderCurrent,processDirectoryWithSnapshot,20,4,3,499,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,ImageLoaderCurrent,processSnapshots,13,3,3,530,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,ImageLoaderCurrent,processSnapshot,8,1,2,550,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,ImageLoaderCurrent,processDirectoryDiffList,10,3,3,561,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,ImageLoaderCurrent,processDirectoryDiff,35,6,3,575,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,ImageLoaderCurrent,processINodeDirectoryAttributes,8,1,3,619,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,ImageLoaderCurrent,processChildren,7,2,4,630,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,ImageLoaderCurrent,processFullNameINodes,5,2,4,640,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,ImageLoaderCurrent,readINodePath,10,3,2,656,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,ImageLoaderCurrent,processINode,75,16,5,668,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,ImageLoaderCurrent,processINodeFileAttributes,11,2,3,768,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,ImageLoaderCurrent,processFileDiffList,10,3,3,782,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,ImageLoaderCurrent,processFileDiff,16,3,3,795,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent,org.apache.hadoop.hdfs.tools.offlineImageViewer.ImageLoaderCurrent
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,ImageLoaderCurrent,formatDate,3,1,1,813,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,OfflineImageViewer,OfflineImageViewer,5,1,3,109,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,OfflineImageViewer,go,21,3,0,116,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.OfflineImageViewer,org.apache.hadoop.hdfs.tools.offlineImageViewer.OfflineImageViewer
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,OfflineImageViewer,findImageVersion,6,1,1,146,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,OfflineImageViewer,buildOptions,17,1,0,165,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,OfflineImageViewer,main,65,9,1,192,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.OfflineImageViewer,org.apache.hadoop.hdfs.tools.offlineImageViewer.OfflineImageViewer
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,OfflineImageViewer,printUsage,3,1,0,268,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FileDistributionCalculator,FileDistributionCalculator,9,1,4,78,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FileDistributionCalculator,visit,17,4,1,92,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.FileDistributionCalculator,org.apache.hadoop.hdfs.tools.offlineImageViewer.FileDistributionCalculator
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FileDistributionCalculator,run,25,6,1,114,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FileDistributionCalculator,output,14,3,0,143,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,PBImageTextWriter,PBImageTextWriter,9,2,2,387,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,PBImageTextWriter,close,3,1,0,402,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,PBImageTextWriter,getEntry,0,1,2,407,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,PBImageTextWriter,visit,40,6,1,414,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,PBImageTextWriter,compare,13,3,2,428,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,PBImageTextWriter,output,13,3,4,466,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.PBImageTextWriter,org.apache.hadoop.hdfs.tools.offlineImageViewer.PBImageTextWriter
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,PBImageTextWriter,getPermission,3,1,1,484,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,PBImageTextWriter,loadDirectories,13,3,4,488,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.PBImageTextWriter,org.apache.hadoop.hdfs.tools.offlineImageViewer.PBImageTextWriter
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,PBImageTextWriter,loadINodeDirSection,13,3,4,509,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.PBImageTextWriter,org.apache.hadoop.hdfs.tools.offlineImageViewer.PBImageTextWriter
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,PBImageTextWriter,loadDirectoriesInINodeSection,16,4,1,529,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,PBImageTextWriter,buildNamespace,20,5,1,549,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,PBImageTextWriter,outputINodes,13,3,1,575,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.PBImageTextWriter,org.apache.hadoop.hdfs.tools.offlineImageViewer.PBImageTextWriter
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,OfflineImageViewerPB,buildOptions,16,1,0,89,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,OfflineImageViewerPB,main,4,1,1,114,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.OfflineImageViewerPB,org.apache.hadoop.hdfs.tools.offlineImageViewer.OfflineImageViewerPB
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,OfflineImageViewerPB,run,54,7,1,128,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.OfflineImageViewerPB,org.apache.hadoop.hdfs.tools.offlineImageViewer.OfflineImageViewerPB
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,OfflineImageViewerPB,printUsage,3,1,0,195,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,IndentedImageVisitor,IndentedImageVisitor,3,1,1,29,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,IndentedImageVisitor,IndentedImageVisitor,3,1,2,33,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,IndentedImageVisitor,start,2,1,0,39,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,IndentedImageVisitor,finish,3,1,0,42,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,IndentedImageVisitor,finishAbnormally,4,1,0,45,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,IndentedImageVisitor,leaveEnclosingElement,3,1,0,51,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,IndentedImageVisitor,visit,4,1,2,56,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.IndentedImageVisitor,org.apache.hadoop.hdfs.tools.offlineImageViewer.IndentedImageVisitor
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,IndentedImageVisitor,visit,8,2,2,62,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.IndentedImageVisitor,org.apache.hadoop.hdfs.tools.offlineImageViewer.IndentedImageVisitor
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,IndentedImageVisitor,visitEnclosingElement,5,1,1,73,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.IndentedImageVisitor,org.apache.hadoop.hdfs.tools.offlineImageViewer.IndentedImageVisitor
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,IndentedImageVisitor,visitEnclosingElement,5,1,3,81,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.IndentedImageVisitor,org.apache.hadoop.hdfs.tools.offlineImageViewer.IndentedImageVisitor
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,IndentedImageVisitor,printIndents,8,2,0,102,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FSImageHandler,channelActive,3,1,1,64,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FSImageHandler,FSImageHandler,4,1,2,69,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FSImageHandler,channelRead0,27,5,2,74,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.FSImageHandler,org.apache.hadoop.hdfs.tools.offlineImageViewer.FSImageHandler
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FSImageHandler,channelReadComplete,3,1,1,116,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FSImageHandler,exceptionCaught,16,3,2,121,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FSImageHandler,getOp,4,1,1,143,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FSImageHandler,getPath,9,2,1,149,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,DepthCounter,incLevel,3,1,0,32,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,DepthCounter,decLevel,3,2,0,33,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,DepthCounter,getLevel,3,1,0,34,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FileDistributionVisitor,FileDistributionVisitor,13,2,3,81,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FileDistributionVisitor,start,2,1,0,98,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FileDistributionVisitor,finish,4,1,0,101,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.FileDistributionVisitor,org.apache.hadoop.hdfs.tools.offlineImageViewer.FileDistributionVisitor
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FileDistributionVisitor,finishAbnormally,5,1,0,107,0,org.apache.hadoop.hdfs.tools.offlineImageViewer.FileDistributionVisitor,org.apache.hadoop.hdfs.tools.offlineImageViewer.FileDistributionVisitor
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FileDistributionVisitor,output,9,2,0,114,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FileDistributionVisitor,leaveEnclosingElement,18,6,0,126,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FileDistributionVisitor,visit,13,5,2,154,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FileDistributionVisitor,visitEnclosingElement,7,2,1,173,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,FileDistributionVisitor,visitEnclosingElement,5,3,3,183,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,ImageLoader,loadImage,0,1,3,39,0,,
hadoop,org.apache.hadoop.hdfs.tools.offlineImageViewer,ImageLoader,canLoadVersion,0,1,1,47,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,testConvertNamenodeRole,8,1,0,103,1,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,getStorageInfo,3,1,1,119,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,testConvertStoragInfo,9,1,0,123,1,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,testConvertNamenodeRegistration,15,1,0,134,1,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,testConvertDatanodeID,6,1,0,153,1,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,compare,8,1,2,161,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,compare,5,1,2,170,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,testConvertBlock,6,1,0,176,1,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,getBlockWithLocations,6,1,1,184,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,compare,4,1,2,193,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,testConvertBlockWithLocations,6,1,0,198,1,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,testConvertBlocksWithLocations,12,2,0,206,1,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,getBlockKey,3,1,1,221,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,compare,5,1,2,225,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,testConvertBlockKey,6,1,0,231,1,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,testConvertExportedBlockKeys,7,1,0,239,1,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,compare,11,2,2,249,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,testConvertCheckpointSignature,12,1,0,262,1,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,compare,4,1,2,278,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,testConvertRemoteEditLog,6,1,0,283,1,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,testConvertRemoteEditLogManifest,13,2,0,291,1,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,getExtendedBlock,3,1,0,306,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,getExtendedBlock,3,1,1,310,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,compare,16,1,2,314,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,testConvertExtendedBlock,10,1,0,332,1,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,testConvertRecoveringBlock,14,2,0,345,1,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,testConvertBlockRecoveryCommand,16,1,0,361,1,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,testConvertText,6,1,0,388,1,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,testConvertBlockToken,6,1,0,396,1,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,testConvertNamespaceInfo,8,1,0,406,1,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,compare,6,1,2,416,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,compare,6,1,2,423,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,compare,12,2,2,431,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,createLocatedBlock,8,1,0,444,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,createLocatedBlockNoStorageMedia,7,1,0,471,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,testConvertLocatedBlock,6,1,0,489,1,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,testConvertLocatedBlockNoStorageMedia,6,1,0,497,1,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,testConvertLocatedBlockList,12,3,0,505,1,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,testConvertLocatedBlockArray,12,3,0,519,1,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,testConvertDatanodeRegistration,12,1,0,533,1,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,TestConvertDatanodeStorage,6,1,0,549,1,,
