Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
hadoop,org.apache.hadoop.tools,DistCpV1,setup,Complex Method,Cyclomatic complexity of the method is 35,1181
hadoop,org.apache.hadoop.tools,DistCpV1,setup,Long Method,The method has 223 lines of code.,1181
hadoop,org.apache.hadoop.tools,DistCpV1,setup,Long Statement,The length of the statement "SequenceFile.Writer src_writer=SequenceFile.createWriter(jobfs`jobConf`srcfilelist`LongWritable.class`FilePair.class`SequenceFile.CompressionType.NONE);" is 152.,1181
hadoop,org.apache.hadoop.tools,DistCpV1,setup,Long Statement,The length of the statement "SequenceFile.Writer dst_writer=SequenceFile.createWriter(jobfs`jobConf`dstfilelist`Text.class`Text.class`SequenceFile.CompressionType.NONE);" is 140.,1181
hadoop,org.apache.hadoop.tools,DistCpV1,setup,Long Statement,The length of the statement "SequenceFile.Writer dir_writer=SequenceFile.createWriter(jobfs`jobConf`dstdirlist`Text.class`FilePair.class`SequenceFile.CompressionType.NONE);" is 143.,1181
hadoop,org.apache.hadoop.tools,DistCpV1,setup,Long Statement,The length of the statement "throw new IOException("Destination " + args.dst + " should be a dir"+ " if multiple source paths are there OR if"+ " the source path is a dir");" is 144.,1181
hadoop,org.apache.hadoop.tools,DistCpV1,setup,Long Statement,The length of the statement "Path tmpDir=new Path((dstExists && !dstIsDir) || (!dstExists && srcCount == 1) ? args.dst.getParent() : args.dst`"_distcp_tmp_" + randomId);" is 140.,1181
hadoop,org.apache.hadoop.tools,DistCpV1,sameFile,Long Parameter List,The method has 5 parameters. ,1493
hadoop,org.apache.hadoop.tools,DistCpV1,deleteNonexisting,Complex Method,Cyclomatic complexity of the method is 10,1552
hadoop,org.apache.hadoop.tools,DistCpV1,deleteNonexisting,Long Parameter List,The method has 7 parameters. ,1552
hadoop,org.apache.hadoop.tools,DistCpV1,deleteNonexisting,Long Statement,The length of the statement "throw new IOException("dst must be a directory when option " + Options.DELETE.cmd + " is set` but dst (= "+ dstroot.getPath()+ ") is not a directory.");" is 152.,1552
hadoop,org.apache.hadoop.tools,DistCpV1,deleteNonexisting,Long Statement,The length of the statement "final SequenceFile.Writer writer=SequenceFile.createWriter(jobfs`jobconf`dstlsr`Text.class`NullWritable.class`SequenceFile.CompressionType.NONE);" is 145.,1552
hadoop,org.apache.hadoop.tools,DistTool,getRandomId,Magic Number,The method contains a magic number: 36,60
hadoop,org.apache.hadoop.tools,Logalyzer,doAnalyze,Long Parameter List,The method has 5 parameters. ,202
hadoop,org.apache.hadoop.tools,Logalyzer,main,Complex Method,Cyclomatic complexity of the method is 12,251
hadoop,org.apache.hadoop.tools,Logalyzer,main,Long Statement,The length of the statement "String usage="Usage: Logalyzer [-archive -logs <urlsFile>] " + "-archiveDir <archiveDirectory> " + "-grep <pattern> -sort <column1`column2`...> -separator <separator> "+ "-analysis <outputDirectory>";" is 200.,251
hadoop,org.apache.hadoop.tools,DistCh,run,Complex Method,Cyclomatic complexity of the method is 13,340
hadoop,org.apache.hadoop.tools,DistCh,setup,Complex Method,Cyclomatic complexity of the method is 9,424
hadoop,org.apache.hadoop.tools,TestHadoopArchives,setUp,Long Statement,The length of the statement "conf.set(CapacitySchedulerConfiguration.PREFIX + CapacitySchedulerConfiguration.ROOT + "."+ CapacitySchedulerConfiguration.QUEUES`"default");" is 141.,103
hadoop,org.apache.hadoop.tools,TestHadoopArchives,setUp,Long Statement,The length of the statement "conf.set(CapacitySchedulerConfiguration.PREFIX + CapacitySchedulerConfiguration.ROOT + ".default."+ CapacitySchedulerConfiguration.CAPACITY`"100");" is 147.,103
hadoop,org.apache.hadoop.tools,TestHadoopArchives,setUp,Magic Number,The method contains a magic number: 2,103
hadoop,org.apache.hadoop.tools,TestHadoopArchives,testReadFileContent,Long Statement,The length of the statement "final byte[] actualContentSkip=readAllWithSkip(actualContentSimple.length`harFileSystem.open(path)`harFileSystem.open(path)`true);" is 130.,245
hadoop,org.apache.hadoop.tools,TestHadoopArchives,readAllWithBuffer,Complex Method,Cyclomatic complexity of the method is 8,344
hadoop,org.apache.hadoop.tools,TestHadoopArchives,readAllWithBuffer,Magic Number,The method contains a magic number: 1024,344
hadoop,org.apache.hadoop.tools,TestHadoopArchives,readAllWithBuffer,Magic Number,The method contains a magic number: 2,344
hadoop,org.apache.hadoop.tools,TestHadoopArchives,readAllWithReadFully,Empty catch clause,The method has an empty catch block.,388
hadoop,org.apache.hadoop.tools,TestHadoopArchives,readAllWithReadFully,Magic Number,The method contains a magic number: 17,388
hadoop,org.apache.hadoop.tools,TestHadoopArchives,readAllWithRead4,Long Statement,The length of the statement "throw new AssertionError("FSDataInputStream#read(4) returned 0` while " + " the 4th method parameter is " + buffer.length + ".");" is 129.,429
hadoop,org.apache.hadoop.tools,TestHadoopArchives,readAllWithRead4,Magic Number,The method contains a magic number: 17,429
hadoop,org.apache.hadoop.tools,TestHadoopArchives,readAllWithSeek,Magic Number,The method contains a magic number: 17,461
hadoop,org.apache.hadoop.tools,TestHadoopArchives,expectSeekIOE,Empty catch clause,The method has an empty catch block.,517
hadoop,org.apache.hadoop.tools,TestHadoopArchives,readAllWithSkip,Magic Number,The method contains a magic number: 17,531
hadoop,org.apache.hadoop.tools,TestHadoopArchives,readAllWithSkip,Magic Number,The method contains a magic number: 2,531
hadoop,org.apache.hadoop.tools,TestHadoopArchives,prepareBin,Magic Number,The method contains a magic number: 77777,613
hadoop,org.apache.hadoop.tools,TestHadoopArchives,prepareBin,Magic Number,The method contains a magic number: 2,613
hadoop,org.apache.hadoop.tools,HadoopArchives,writeTopLevelDirs,Complex Method,Cyclomatic complexity of the method is 11,331
hadoop,org.apache.hadoop.tools,HadoopArchives,archive,Long Statement,The length of the statement "SequenceFile.Writer srcWriter=SequenceFile.createWriter(jobfs`conf`srcFiles`LongWritable.class`HarEntry.class`SequenceFile.CompressionType.NONE);" is 145.,460
hadoop,org.apache.hadoop.tools,HadoopArchives,archive,Magic Number,The method contains a magic number: 36,460
hadoop,org.apache.hadoop.tools,HadoopArchives,run,Complex Method,Cyclomatic complexity of the method is 16,802
hadoop,org.apache.hadoop.tools,HadoopArchives,run,Long Statement,The length of the statement "throw new IOException("The resolved paths set is empty." + " Please check whether the srcPaths exist` where srcPaths = " + srcPaths);" is 133.,802
hadoop,org.apache.hadoop.tools,HadoopArchives,run,Magic Number,The method contains a magic number: 5,802
hadoop,org.apache.hadoop.tools,HadoopArchives,run,Magic Number,The method contains a magic number: 2,802
hadoop,org.apache.hadoop.tools,HadoopArchives,run,Magic Number,The method contains a magic number: 2,802
hadoop,org.apache.hadoop.tools,HadoopArchives,run,Magic Number,The method contains a magic number: 2,802
hadoop,org.apache.hadoop.tools,TestTools,testDFSAdminInvalidUsageHelp,Long Statement,The length of the statement "ImmutableSet<String> args=ImmutableSet.of("-report"`"-saveNamespace"`"-rollEdits"`"-restoreFailedStorage"`"-refreshNodes"`"-finalizeUpgrade"`"-metasave"`"-refreshUserToGroupsMappings"`"-printTopology"`"-refreshNamenodes"`"-deleteBlockPool"`"-setBalancerBandwidth"`"-fetchImage");" is 279.,76
hadoop,org.apache.hadoop.tools,TestJMXGet,testNameNode,Magic Number,The method contains a magic number: 2,86
hadoop,org.apache.hadoop.tools,TestJMXGet,testNameNode,Magic Number,The method contains a magic number: 2,86
hadoop,org.apache.hadoop.tools,TestJMXGet,testDataNode,Magic Number,The method contains a magic number: 2,137
hadoop,org.apache.hadoop.tools,TestJMXGet,testDataNode,Magic Number,The method contains a magic number: 2,137
hadoop,org.apache.hadoop.net,TestStaticMapping,assertSingleSwitch,Long Statement,The length of the statement "assertEquals("Expected a single switch mapping " + mapping`true`AbstractDNSToSwitchMapping.isMappingSingleSwitch(mapping));" is 123.,79
hadoop,org.apache.hadoop.net,TestStaticMapping,assertMultiSwitch,Long Statement,The length of the statement "assertEquals("Expected a multi switch mapping " + mapping`false`AbstractDNSToSwitchMapping.isMappingSingleSwitch(mapping));" is 123.,86
hadoop,org.apache.hadoop.net,TestStaticMapping,assertMapSize,Long Statement,The length of the statement "assertEquals("Expected two entries in the map " + switchMapping.dumpTopology()`expectedSize`switchMapping.getSwitchMap().size());" is 129.,93
hadoop,org.apache.hadoop.net,TestStaticMapping,createQueryList,Magic Number,The method contains a magic number: 2,99
hadoop,org.apache.hadoop.net,TestStaticMapping,testAddResolveNodes,Magic Number,The method contains a magic number: 2,119
hadoop,org.apache.hadoop.net,TestStaticMapping,testReadNodesFromConfig,Magic Number,The method contains a magic number: 3,136
hadoop,org.apache.hadoop.net,TestStaticMapping,testReadNodesFromConfig,Magic Number,The method contains a magic number: 3,136
hadoop,org.apache.hadoop.net,TestStaticMapping,testReadNodesFromConfig,Magic Number,The method contains a magic number: 2,136
hadoop,org.apache.hadoop.net,TestStaticMapping,testReadNodesFromConfig,Magic Number,The method contains a magic number: 2,136
hadoop,org.apache.hadoop.net,TestStaticMapping,testCachingRelaysResolveQueries,Magic Number,The method contains a magic number: 2,198
hadoop,org.apache.hadoop.net,TestStaticMapping,testCachingCachesNegativeEntries,Magic Number,The method contains a magic number: 2,222
hadoop,org.apache.hadoop.net,TestSocketIOWithTimeout,doIO,Magic Number,The method contains a magic number: 4192,56
hadoop,org.apache.hadoop.net,TestSocketIOWithTimeout,testSocketIOWithTimeout,Magic Number,The method contains a magic number: 0x80,82
hadoop,org.apache.hadoop.net,TestSocketIOWithTimeout,testSocketIOWithTimeout,Magic Number,The method contains a magic number: 0xff,82
hadoop,org.apache.hadoop.net,TestSocketIOWithTimeout,testSocketIOWithTimeout,Magic Number,The method contains a magic number: 2,82
hadoop,org.apache.hadoop.net,TestSocketIOWithTimeout,testSocketIOWithTimeout,Magic Number,The method contains a magic number: 2,82
hadoop,org.apache.hadoop.net,TestSocketIOWithTimeout,testSocketIOWithTimeout,Magic Number,The method contains a magic number: 1000,82
hadoop,org.apache.hadoop.net,TestSwitchMapping,testCachingRelaysStringOperationsToNullScript,Long Statement,The length of the statement "assertTrue("Did not find " + ScriptBasedMapping.NO_SCRIPT + " in "+ scriptMapping`scriptMapping.toString().contains(ScriptBasedMapping.NO_SCRIPT));" is 147.,84
hadoop,org.apache.hadoop.net,TestSwitchMapping,testCachingRelaysStringOperationsToNullScript,Long Statement,The length of the statement "assertTrue("Did not find " + ScriptBasedMapping.NO_SCRIPT + " in "+ mapping`mapping.toString().contains(ScriptBasedMapping.NO_SCRIPT));" is 135.,84
hadoop,org.apache.hadoop.net,TestDNS,testGetLocalHostIsFast,Magic Number,The method contains a magic number: 20000,51
hadoop,org.apache.hadoop.net,TestDNS,testNullInterface,Empty catch clause,The method has an empty catch block.,87
hadoop,org.apache.hadoop.net,TestDNS,testNullInterface,Empty catch clause,The method has an empty catch block.,87
hadoop,org.apache.hadoop.net,TestDNS,testRDNS,Long Statement,The length of the statement "LOG.info("Address is " + localhost + " Loopback="+ localhost.isLoopbackAddress()+ " Linklocal="+ localhost.isLinkLocalAddress());" is 129.,132
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testNumOfRacks,Magic Number,The method contains a magic number: 3,60
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testRacks,Magic Number,The method contains a magic number: 3,65
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testRacks,Magic Number,The method contains a magic number: 2,65
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testRacks,Magic Number,The method contains a magic number: 2,65
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testRacks,Magic Number,The method contains a magic number: 3,65
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testRacks,Magic Number,The method contains a magic number: 3,65
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testRacks,Magic Number,The method contains a magic number: 4,65
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testRacks,Magic Number,The method contains a magic number: 4,65
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testRacks,Magic Number,The method contains a magic number: 5,65
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testRacks,Magic Number,The method contains a magic number: 5,65
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testRacks,Magic Number,The method contains a magic number: 6,65
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testRacks,Magic Number,The method contains a magic number: 6,65
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testRacks,Magic Number,The method contains a magic number: 7,65
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testNodeGroups,Magic Number,The method contains a magic number: 3,77
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testNodeGroups,Magic Number,The method contains a magic number: 2,77
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testNodeGroups,Magic Number,The method contains a magic number: 2,77
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testNodeGroups,Magic Number,The method contains a magic number: 3,77
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testNodeGroups,Magic Number,The method contains a magic number: 3,77
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testNodeGroups,Magic Number,The method contains a magic number: 4,77
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testNodeGroups,Magic Number,The method contains a magic number: 4,77
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testNodeGroups,Magic Number,The method contains a magic number: 5,77
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testNodeGroups,Magic Number,The method contains a magic number: 5,77
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testNodeGroups,Magic Number,The method contains a magic number: 6,77
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testNodeGroups,Magic Number,The method contains a magic number: 6,77
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testNodeGroups,Magic Number,The method contains a magic number: 7,77
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testGetDistance,Magic Number,The method contains a magic number: 2,89
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testGetDistance,Magic Number,The method contains a magic number: 4,89
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testGetDistance,Magic Number,The method contains a magic number: 2,89
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testGetDistance,Magic Number,The method contains a magic number: 6,89
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testGetDistance,Magic Number,The method contains a magic number: 3,89
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testGetDistance,Magic Number,The method contains a magic number: 8,89
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testGetDistance,Magic Number,The method contains a magic number: 6,89
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testSortByDistance,Magic Number,The method contains a magic number: 4,98
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testSortByDistance,Magic Number,The method contains a magic number: 2,98
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testSortByDistance,Magic Number,The method contains a magic number: 2,98
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testSortByDistance,Magic Number,The method contains a magic number: 3,98
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testSortByDistance,Magic Number,The method contains a magic number: 3,98
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testSortByDistance,Magic Number,The method contains a magic number: 2,98
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testSortByDistance,Magic Number,The method contains a magic number: 2,98
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testSortByDistance,Magic Number,The method contains a magic number: 3,98
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testSortByDistance,Magic Number,The method contains a magic number: 3,98
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testSortByDistance,Magic Number,The method contains a magic number: 3,98
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testSortByDistance,Magic Number,The method contains a magic number: 4,98
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testSortByDistance,Magic Number,The method contains a magic number: 2,98
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testSortByDistance,Magic Number,The method contains a magic number: 3,98
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testSortByDistance,Magic Number,The method contains a magic number: 5,98
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testSortByDistance,Magic Number,The method contains a magic number: 3,98
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testSortByDistance,Magic Number,The method contains a magic number: 2,98
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testSortByDistance,Magic Number,The method contains a magic number: 2,98
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testSortByDistance,Magic Number,The method contains a magic number: 3,98
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testSortByDistance,Magic Number,The method contains a magic number: 2,98
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testSortByDistance,Magic Number,The method contains a magic number: 6,98
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testSortByDistance,Magic Number,The method contains a magic number: 7,98
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testSortByDistance,Magic Number,The method contains a magic number: 2,98
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testSortByDistance,Magic Number,The method contains a magic number: 2,98
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testSortByDistance,Magic Number,The method contains a magic number: 3,98
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testSortByDistance,Magic Number,The method contains a magic number: 2,98
hadoop,org.apache.hadoop.net,TestNetworkTopologyWithNodeGroup,testChooseRandomExcludedNode,Magic Number,The method contains a magic number: 100,165
hadoop,org.apache.hadoop.net,StaticMapping,setConf,Long Identifier,The length of the field KEY_HADOOP_CONFIGURED_NODE_MAPPING is 34.,55
hadoop,org.apache.hadoop.net,TestScriptBasedMappingWithDependency,testNoArgsMeansNoResult,Magic Number,The method contains a magic number: 10,35
hadoop,org.apache.hadoop.net,TestNetUtils,testAvoidLoopbackTcpSockets,Magic Number,The method contains a magic number: 20000,67
hadoop,org.apache.hadoop.net,TestNetUtils,doSocketReadTimeoutTest,Magic Number,The method contains a magic number: 1000,109
hadoop,org.apache.hadoop.net,TestNetUtils,doSocketReadTimeoutTest,Magic Number,The method contains a magic number: 1000,109
hadoop,org.apache.hadoop.net,TestNetUtils,doSocketReadTimeoutTest,Magic Number,The method contains a magic number: 1000,109
hadoop,org.apache.hadoop.net,TestNetUtils,doSocketReadTimeoutTest,Magic Number,The method contains a magic number: 1000,109
hadoop,org.apache.hadoop.net,TestNetUtils,doSocketReadTimeoutTest,Magic Number,The method contains a magic number: 1000,109
hadoop,org.apache.hadoop.net,TestNetUtils,assertTimeSince,Long Statement,The length of the statement "assertTrue("Expected " + expectedMillis + "ms` but took "+ millis`Math.abs(millis - expectedMillis) < TIME_FUDGE_MILLIS);" is 121.,163
hadoop,org.apache.hadoop.net,TestNetUtils,testCreateSocketAddress,Magic Number,The method contains a magic number: 1000,272
hadoop,org.apache.hadoop.net,TestNetUtils,testCreateSocketAddress,Magic Number,The method contains a magic number: 12345,272
hadoop,org.apache.hadoop.net,TestNetUtils,testCreateSocketAddress,Magic Number,The method contains a magic number: 1000,272
hadoop,org.apache.hadoop.net,TestNetUtils,testCreateSocketAddress,Magic Number,The method contains a magic number: 1000,272
hadoop,org.apache.hadoop.net,TestNetUtils,testCreateSocketAddress,Magic Number,The method contains a magic number: 1000,272
hadoop,org.apache.hadoop.net,TestNetUtils,assertInException,Long Statement,The length of the statement "throw new AssertionFailedError("Wrong text in message " + "\"" + message + "\""+ " expected \""+ text+ "\"").initCause(e);" is 122.,309
hadoop,org.apache.hadoop.net,TestNetUtils,assertNotInException,Long Statement,The length of the statement "throw new AssertionFailedError("Wrong text in message " + "\"" + message + "\""+ " did not expect \""+ text+ "\"").initCause(e);" is 128.,329
hadoop,org.apache.hadoop.net,TestNetUtils,verifyExceptionClass,Long Statement,The length of the statement "throw new AssertionFailedError("Wrong exception class; expected " + expectedClass + " got "+ wrapped.getClass()+ ": "+ wrapped).initCause(wrapped);" is 147.,340
hadoop,org.apache.hadoop.net,TestNetUtils,verifyGetByName,Empty catch clause,The method has an empty catch block.,431
hadoop,org.apache.hadoop.net,TestNetUtils,verifyResolve,Empty catch clause,The method has an empty catch block.,465
hadoop,org.apache.hadoop.net,TestNetUtils,testCanonicalUriWithPort,Magic Number,The method contains a magic number: 456,528
hadoop,org.apache.hadoop.net,TestNetUtils,testCanonicalUriWithPort,Magic Number,The method contains a magic number: 456,528
hadoop,org.apache.hadoop.net,TestNetUtils,testCanonicalUriWithPort,Magic Number,The method contains a magic number: 456,528
hadoop,org.apache.hadoop.net,TestNetUtils,testCanonicalUriWithPort,Magic Number,The method contains a magic number: 456,528
hadoop,org.apache.hadoop.net,TestNetUtils,testCanonicalUriWithDefaultPort,Magic Number,The method contains a magic number: 123,545
hadoop,org.apache.hadoop.net,TestNetUtils,testCanonicalUriWithDefaultPort,Magic Number,The method contains a magic number: 123,545
hadoop,org.apache.hadoop.net,TestNetUtils,testCanonicalUriWithDefaultPort,Magic Number,The method contains a magic number: 123,545
hadoop,org.apache.hadoop.net,TestNetUtils,testCanonicalUriWithDefaultPort,Magic Number,The method contains a magic number: 123,545
hadoop,org.apache.hadoop.net,TestNetUtils,testCanonicalUriWithPath,Magic Number,The method contains a magic number: 2,562
hadoop,org.apache.hadoop.net,TestNetUtils,testCanonicalUriWithPath,Magic Number,The method contains a magic number: 2,562
hadoop,org.apache.hadoop.net,TestNetUtils,testCanonicalUriWithNoAuthority,Magic Number,The method contains a magic number: 2,573
hadoop,org.apache.hadoop.net,TestNetUtils,testCanonicalUriWithNoAuthority,Magic Number,The method contains a magic number: 2,573
hadoop,org.apache.hadoop.net,TestNetUtils,testCanonicalUriWithNoAuthority,Magic Number,The method contains a magic number: 2,573
hadoop,org.apache.hadoop.net,TestNetUtils,testCanonicalUriWithNoAuthority,Magic Number,The method contains a magic number: 2,573
hadoop,org.apache.hadoop.net,TestNetUtils,testCanonicalUriWithNoHost,Magic Number,The method contains a magic number: 2,590
hadoop,org.apache.hadoop.net,TestNetUtils,testNormalizeHostName,Magic Number,The method contains a magic number: 2,602
hadoop,org.apache.hadoop.net,TestNetUtils,testNormalizeHostName,Magic Number,The method contains a magic number: 2,602
hadoop,org.apache.hadoop.net,TestNetUtils,testNormalizeHostName,Magic Number,The method contains a magic number: 3,602
hadoop,org.apache.hadoop.net,TestNetUtils,testNormalizeHostName,Magic Number,The method contains a magic number: 3,602
hadoop,org.apache.hadoop.net,TestClusterTopology,testCountNumNodes,Long Statement,The length of the statement "assertEquals("4 nodes should be available with extra excluded Node"`4`cluster.countNumOfAvailableNodes(NodeBase.ROOT`excludedNodes));" is 133.,75
hadoop,org.apache.hadoop.net,TestClusterTopology,testCountNumNodes,Long Statement,The length of the statement "assertEquals("excluded nodes with ROOT scope should be considered"`3`cluster.countNumOfAvailableNodes(NodeBase.ROOT`excludedNodes));" is 132.,75
hadoop,org.apache.hadoop.net,TestClusterTopology,testCountNumNodes,Long Statement,The length of the statement "assertEquals("excluded nodes without ~ scope should be considered"`2`cluster.countNumOfAvailableNodes("~" + deadNode.getNetworkLocation()`excludedNodes));" is 154.,75
hadoop,org.apache.hadoop.net,TestClusterTopology,testCountNumNodes,Long Statement,The length of the statement "assertEquals("excluded nodes with rack scope should be considered"`1`cluster.countNumOfAvailableNodes(deadNode.getNetworkLocation()`excludedNodes));" is 148.,75
hadoop,org.apache.hadoop.net,TestClusterTopology,testCountNumNodes,Long Statement,The length of the statement "assertEquals("excluded nodes with ~ scope should be considered"`2`cluster.countNumOfAvailableNodes("~" + deadNode.getNetworkLocation()`excludedNodes));" is 151.,75
hadoop,org.apache.hadoop.net,TestClusterTopology,testCountNumNodes,Long Statement,The length of the statement "assertEquals("No nodes should be considered for non-exist scope"`0`cluster.countNumOfAvailableNodes("/non-exist"`excludedNodes));" is 129.,75
hadoop,org.apache.hadoop.net,TestClusterTopology,testCountNumNodes,Magic Number,The method contains a magic number: 4,75
hadoop,org.apache.hadoop.net,TestClusterTopology,testCountNumNodes,Magic Number,The method contains a magic number: 4,75
hadoop,org.apache.hadoop.net,TestClusterTopology,testCountNumNodes,Magic Number,The method contains a magic number: 3,75
hadoop,org.apache.hadoop.net,TestClusterTopology,testCountNumNodes,Magic Number,The method contains a magic number: 2,75
hadoop,org.apache.hadoop.net,TestClusterTopology,testCountNumNodes,Magic Number,The method contains a magic number: 2,75
hadoop,org.apache.hadoop.net,TestTableMapping,testBadFile,Magic Number,The method contains a magic number: 60000,162
hadoop,org.apache.hadoop.net,SocksSocketFactory,setProxy,Magic Number,The method contains a magic number: 2,142
hadoop,org.apache.hadoop.net,SocksSocketFactory,setProxy,Magic Number,The method contains a magic number: 2,142
hadoop,org.apache.hadoop.net,AbstractDNSToSwitchMapping,isMappingSingleSwitch,Long Statement,The length of the statement "return mapping != null && mapping instanceof AbstractDNSToSwitchMapping && ((AbstractDNSToSwitchMapping)mapping).isSingleSwitch();" is 130.,140
hadoop,org.apache.hadoop.net,SocketOutputStream,transferToFully,Long Parameter List,The method has 5 parameters. ,175
hadoop,org.apache.hadoop.net,SocketOutputStream,transferToFully,Long Statement,The length of the statement "throw new EOFException("EOF Reached. file size is " + fileCh.size() + " and "+ count+ " more bytes left to be "+ "transfered.");" is 128.,175
hadoop,org.apache.hadoop.net,SocketInputStream,read,Magic Number,The method contains a magic number: 0xff,112
hadoop,org.apache.hadoop.net,NetworkTopology,getInstance,Long Statement,The length of the statement "return ReflectionUtils.newInstance(conf.getClass(CommonConfigurationKeysPublic.NET_TOPOLOGY_IMPL_KEY`NetworkTopology.class`NetworkTopology.class)`conf);" is 152.,65
hadoop,org.apache.hadoop.net,NetworkTopology,add,Complex Method,Cyclomatic complexity of the method is 10,388
hadoop,org.apache.hadoop.net,NetworkTopology,add,Long Statement,The length of the statement "LOG.error("Error: can't add leaf node " + NodeBase.getPath(node) + " at depth "+ newDepth+ " to topology:\n"+ oldTopoStr);" is 122.,388
hadoop,org.apache.hadoop.net,NetworkTopology,add,Long Statement,The length of the statement "throw new InvalidTopologyException("Failed to add " + NodeBase.getPath(node) + ": You cannot have a rack and a non-rack node at the same "+ "level of the network topology.");" is 174.,388
hadoop,org.apache.hadoop.net,NetworkTopology,getDistance,Magic Number,The method contains a magic number: 2,578
hadoop,org.apache.hadoop.net,NetworkTopology,getDistance,Magic Number,The method contains a magic number: 2,578
hadoop,org.apache.hadoop.net,NetworkTopology,chooseRandom,Complex Method,Cyclomatic complexity of the method is 8,702
hadoop,org.apache.hadoop.net,NetworkTopology,chooseRandom,Long Statement,The length of the statement "throw new InvalidTopologyException("Failed to find datanode (scope=\"" + String.valueOf(scope) + "\" excludedScope=\""+ String.valueOf(excludedScope)+ "\").");" is 159.,702
hadoop,org.apache.hadoop.net,NetworkTopology,countNumOfAvailableNodes,Complex Method,Cyclomatic complexity of the method is 8,754
hadoop,org.apache.hadoop.net,NetworkTopology,getWeight,Magic Number,The method contains a magic number: 2,849
